,date,hour,day_month,P,Qse,Qgw,model_m3hr,model_mhr,storageRatio,areaRatio,observ_mh
1380,2017-05-28,11:00:00,28-May,0.0,0.0,1094.0559377241343,1094.0559377241343,0.00012576078369149195,0.9461042640312787,0.2446815209582431,7.523999999999999e-05
1381,2017-05-28,12:00:00,28-May,0.0,0.0,1093.9589976734233,1093.9589976734233,0.0001257496405165151,0.9459645421925174,0.24245688347253994,7.523999999999999e-05
1382,2017-05-28,13:00:00,28-May,0.0,0.0,1093.862060485787,1093.862060485787,0.00012573849767064625,0.9458248327346959,0.24020976733687852,7.272e-05
1383,2017-05-28,14:00:00,28-May,0.0,0.0,1093.7651261613105,1093.7651261613105,0.0001257273551538951,0.9456851356574486,0.23954713393983862,7.02e-05
1384,2017-05-28,15:00:00,28-May,0.0,0.0,1093.668194700078,1093.668194700078,0.00012571621296627138,0.9455454509604098,0.23888026670916296,6.732000000000001e-05
1385,2017-05-28,16:00:00,28-May,0.0,0.0,1093.5712661021744,1093.5712661021744,0.00012570507110778485,0.9454057786432138,0.238183568388044,6.732000000000001e-05
1386,2017-05-28,17:00:00,28-May,0.0,0.0,1093.474340367684,1093.474340367684,0.0001256939295784452,0.9452661187054948,0.23751907858892315,6.516e-05
1387,2017-05-28,18:00:00,28-May,0.0,0.0,1093.3774174966916,1093.3774174966916,0.00012568278837826215,0.9451264711468872,0.23695391221513376,6.516e-05
1388,2017-05-28,19:00:00,28-May,0.0,0.0,1093.2804974892817,1093.2804974892817,0.00012567164750724544,0.9449868359670252,0.2360970785809874,6.516e-05
1389,2017-05-28,20:00:00,28-May,0.0,0.0,1093.1835803455392,1093.1835803455392,0.0001256605069654048,0.9448472131655429,0.23475081402275216,6.516e-05
1390,2017-05-28,21:00:00,28-May,0.0,0.0,1093.0866660655481,1093.0866660655481,0.00012564936675274994,0.9447076027420747,0.23286066333547745,7.02e-05
1391,2017-05-28,22:00:00,28-May,0.0,0.0,1092.9897546493937,1092.9897546493937,0.00012563822686929063,0.9445680046962548,0.23045224915307458,8.064000000000001e-05
1392,2017-05-28,23:00:00,28-May,0.0,0.0,1092.8928460971601,1092.8928460971601,0.0001256270873150365,0.9444284190277172,0.22894600551492483,9.216e-05
1393,2017-05-29,00:00:00,29-May,0.0,0.0,1092.7959404089324,1092.7959404089324,0.00012561594808999742,0.9442888457360966,0.22790413254061082,9.828e-05
1394,2017-05-29,01:00:00,29-May,0.0,0.0,1092.699037584795,1092.699037584795,0.00012560480919418299,0.9441492848210268,0.22688863470495452,9.504000000000001e-05
