date,Time,flow_cms,flow_ms,Etp,avg_prec_mm,precip_m
6/17/2017,2:00:00 PM,0.145548454,1.67E-08,0.000166667,0,0
6/17/2017,3:00:00 PM,0.13988509,1.61E-08,0.000166667,0,0
6/17/2017,4:00:00 PM,0.134504895,1.55E-08,0.000166667,0,0
6/17/2017,5:00:00 PM,0.129124699,1.48E-08,0.000166667,0,0
6/17/2017,6:00:00 PM,0.124027671,1.43E-08,0.000166667,0,0
6/17/2017,7:00:00 PM,0.124027671,1.43E-08,0.000166667,0,0
6/17/2017,8:00:00 PM,0.124027671,1.43E-08,0.000166667,0,0
6/17/2017,9:00:00 PM,0.118930644,1.37E-08,0.000166667,0,0
6/17/2017,10:00:00 PM,0.118930644,1.37E-08,0.000166667,0,0
6/17/2017,11:00:00 PM,0.118930644,1.37E-08,0.000166667,0,0
6/18/2017,12:00:00 AM,0.118930644,1.37E-08,0.000166667,0,0
6/18/2017,1:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/18/2017,2:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/18/2017,3:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/18/2017,4:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/18/2017,5:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/18/2017,6:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/18/2017,7:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/18/2017,8:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/18/2017,9:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/18/2017,10:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/18/2017,11:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/18/2017,12:00:00 PM,0.124027671,1.43E-08,0.000166667,0,0
6/18/2017,1:00:00 PM,0.118930644,1.37E-08,0.000166667,0,0
6/18/2017,2:00:00 PM,0.113833616,1.31E-08,0.000166667,0,0
6/18/2017,3:00:00 PM,0.113833616,1.31E-08,0.000166667,0,0
6/18/2017,4:00:00 PM,0.108736588,1.25E-08,0.000166667,0,0
6/18/2017,5:00:00 PM,0.103922729,1.19E-08,0.000166667,0,0
6/18/2017,6:00:00 PM,0.103922729,1.19E-08,0.000166667,0,0
6/18/2017,7:00:00 PM,0.09910887,1.14E-08,0.000166667,0,0
6/18/2017,8:00:00 PM,0.09910887,1.14E-08,0.000166667,0,0
6/18/2017,9:00:00 PM,0.09910887,1.14E-08,0.000166667,0.100000001,0.0001
6/18/2017,10:00:00 PM,0.09910887,1.14E-08,0.000166667,0.025,2.50E-05
6/18/2017,11:00:00 PM,0.09910887,1.14E-08,0.000166667,0,0
6/19/2017,12:00:00 AM,0.09910887,1.14E-08,0.000166667,0,0
6/19/2017,1:00:00 AM,0.103922729,1.19E-08,0.000166667,0,0
6/19/2017,2:00:00 AM,0.108736588,1.25E-08,0.000166667,0,0
6/19/2017,3:00:00 AM,0.118930644,1.37E-08,0.000166667,0.174999997,0.000175
6/19/2017,4:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/19/2017,5:00:00 AM,0.124027671,1.43E-08,0.000166667,0.325000018,0.000325
6/19/2017,6:00:00 AM,0.124027671,1.43E-08,0.000166667,1.325000048,0.001325
6/19/2017,7:00:00 AM,0.124027671,1.43E-08,0.000166667,0.574999988,0.000575
6/19/2017,8:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/19/2017,9:00:00 AM,0.118930644,1.37E-08,0.000166667,0,0
6/19/2017,10:00:00 AM,0.118930644,1.37E-08,0.000166667,0,0
6/19/2017,11:00:00 AM,0.118930644,1.37E-08,0.000166667,0,0
6/19/2017,12:00:00 PM,0.113833616,1.31E-08,0.000166667,0,0
6/19/2017,1:00:00 PM,0.113833616,1.31E-08,0.000166667,0,0
6/19/2017,2:00:00 PM,0.113833616,1.31E-08,0.000166667,0,0
6/19/2017,3:00:00 PM,0.113833616,1.31E-08,0.000166667,0.075000003,7.50E-05
6/19/2017,4:00:00 PM,0.108736588,1.25E-08,0.000166667,0,0
6/19/2017,5:00:00 PM,0.124027671,1.43E-08,0.000166667,0,0
6/19/2017,6:00:00 PM,0.319980065,3.68E-08,0.000166667,0,0
6/19/2017,7:00:00 PM,1.271425214,1.46E-07,0.000166667,0,0
6/19/2017,8:00:00 PM,1.146831206,1.32E-07,0.000166667,0.599999964,0.0006
6/19/2017,9:00:00 PM,0.877821417,1.01E-07,0.000166667,4.600000381,0.0046
6/19/2017,10:00:00 PM,0.685267042,7.87E-08,0.000166667,6.75,0.00675
6/19/2017,11:00:00 PM,0.55500967,6.38E-08,0.000166667,5.050000191,0.00505
6/20/2017,12:00:00 AM,0.455900801,5.24E-08,0.000166667,0.349999994,0.00035
6/20/2017,1:00:00 AM,0.404930525,4.65E-08,0.000166667,0.674999952,0.000675
6/20/2017,2:00:00 AM,0.368118659,4.23E-08,0.000166667,0,0
6/20/2017,3:00:00 AM,0.339801839,3.90E-08,0.000166667,0,0
6/20/2017,4:00:00 AM,0.311485019,3.58E-08,0.000166667,0,0
6/20/2017,5:00:00 AM,0.294494927,3.38E-08,0.000166667,0.425000012,0.000425
6/20/2017,6:00:00 AM,0.268726621,3.09E-08,0.000166667,0,0
6/20/2017,7:00:00 AM,0.260514743,2.99E-08,0.000166667,0,0
6/20/2017,8:00:00 AM,0.285999881,3.29E-08,0.000166667,0,0
6/20/2017,9:00:00 AM,0.475722574,5.47E-08,0.000166667,0,0
6/20/2017,10:00:00 AM,0.600316582,6.90E-08,0.000166667,0,0
6/20/2017,11:00:00 AM,0.521029486,5.99E-08,0.000166667,2.149999857,0.00215
6/20/2017,12:00:00 PM,0.444574073,5.11E-08,0.000166667,4.450000286,0.00445
6/20/2017,1:00:00 PM,0.396435479,4.56E-08,0.000166667,0.150000006,0.00015
6/20/2017,2:00:00 PM,0.387940433,4.46E-08,0.000166667,0,0
6/20/2017,3:00:00 PM,0.424752299,4.88E-08,0.000166667,0,0
6/20/2017,4:00:00 PM,0.404930525,4.65E-08,0.000166667,0,0
6/20/2017,5:00:00 PM,0.359623613,4.13E-08,0.000166667,2.450000048,0.00245
6/20/2017,6:00:00 PM,0.319980065,3.68E-08,0.000166667,0.825000048,0.000825
6/20/2017,7:00:00 PM,0.294494927,3.38E-08,0.000166667,0.200000003,0.0002
6/20/2017,8:00:00 PM,0.268726621,3.09E-08,0.000166667,0,0
6/20/2017,9:00:00 PM,0.252586034,2.90E-08,0.000166667,0,0
6/20/2017,10:00:00 PM,0.237294951,2.73E-08,0.000166667,0,0
6/20/2017,11:00:00 PM,0.229932578,2.64E-08,0.000166667,0,0
6/21/2017,12:00:00 AM,0.229932578,2.64E-08,0.000166667,0,0
6/21/2017,1:00:00 AM,0.222570204,2.56E-08,0.000166667,0,0
6/21/2017,2:00:00 AM,0.215490999,2.48E-08,0.000166667,0,0
6/21/2017,3:00:00 AM,0.208411795,2.39E-08,0.000166667,0,0
6/21/2017,4:00:00 AM,0.208411795,2.39E-08,0.000166667,0,0
6/21/2017,5:00:00 AM,0.201615758,2.32E-08,0.000166667,0,0
6/21/2017,6:00:00 AM,0.201615758,2.32E-08,0.000166667,0,0
6/21/2017,7:00:00 AM,0.194819721,2.24E-08,0.000166667,0,0
6/21/2017,8:00:00 AM,0.194819721,2.24E-08,0.000166667,0,0
6/21/2017,9:00:00 AM,0.194819721,2.24E-08,0.000166667,0,0
6/21/2017,10:00:00 AM,0.188306852,2.16E-08,0.000166667,0,0
6/21/2017,11:00:00 AM,0.181793984,2.09E-08,0.000166667,0,0
6/21/2017,12:00:00 PM,0.181793984,2.09E-08,0.000166667,0,0
6/21/2017,1:00:00 PM,0.175564283,2.02E-08,0.000166667,0,0
6/21/2017,2:00:00 PM,0.163104883,1.87E-08,0.000166667,0.025,2.50E-05
6/21/2017,3:00:00 PM,0.15715835,1.81E-08,0.000166667,0,0
6/21/2017,4:00:00 PM,0.151211818,1.74E-08,0.000166667,0,0
6/21/2017,5:00:00 PM,0.145548454,1.67E-08,0.000166667,0,0
6/21/2017,6:00:00 PM,0.13988509,1.61E-08,0.000166667,0,0
6/21/2017,7:00:00 PM,0.13988509,1.61E-08,0.000166667,0,0
6/21/2017,8:00:00 PM,0.13988509,1.61E-08,0.000166667,0,0
6/21/2017,9:00:00 PM,0.13988509,1.61E-08,0.000166667,0,0
6/21/2017,10:00:00 PM,0.13988509,1.61E-08,0.000166667,0,0
6/21/2017,11:00:00 PM,0.13988509,1.61E-08,0.000166667,0,0
6/22/2017,12:00:00 AM,0.13988509,1.61E-08,0.000166667,0,0
6/22/2017,1:00:00 AM,0.13988509,1.61E-08,0.000166667,0,0
6/22/2017,2:00:00 AM,0.13988509,1.61E-08,0.000166667,0,0
6/22/2017,3:00:00 AM,0.145548454,1.67E-08,0.000166667,0,0
6/22/2017,4:00:00 AM,0.13988509,1.61E-08,0.000166667,0,0
6/22/2017,5:00:00 AM,0.13988509,1.61E-08,0.000166667,0,0
6/22/2017,6:00:00 AM,0.145548454,1.67E-08,0.000166667,0,0
6/22/2017,7:00:00 AM,0.145548454,1.67E-08,0.000166667,0,0
6/22/2017,8:00:00 AM,0.145548454,1.67E-08,0.000166667,0,0
6/22/2017,9:00:00 AM,0.13988509,1.61E-08,0.000166667,0,0
6/22/2017,10:00:00 AM,0.13988509,1.61E-08,0.000166667,0,0
6/22/2017,11:00:00 AM,0.13988509,1.61E-08,0.000166667,0,0
6/22/2017,12:00:00 PM,0.134504895,1.55E-08,0.000166667,0,0
6/22/2017,1:00:00 PM,0.129124699,1.48E-08,0.000166667,0,0
6/22/2017,2:00:00 PM,0.124027671,1.43E-08,0.000166667,0,0
6/22/2017,3:00:00 PM,0.124027671,1.43E-08,0.000166667,0,0
6/22/2017,4:00:00 PM,0.118930644,1.37E-08,0.000166667,0,0
6/22/2017,5:00:00 PM,0.108736588,1.25E-08,0.000166667,0,0
6/22/2017,6:00:00 PM,0.108736588,1.25E-08,0.000166667,0,0
6/22/2017,7:00:00 PM,0.108736588,1.25E-08,0.000166667,0,0
6/22/2017,8:00:00 PM,0.108736588,1.25E-08,0.000166667,0,0
6/22/2017,9:00:00 PM,0.108736588,1.25E-08,0.000166667,0,0
6/22/2017,10:00:00 PM,0.108736588,1.25E-08,0.000166667,0,0
6/22/2017,11:00:00 PM,0.113833616,1.31E-08,0.000166667,0,0
6/23/2017,12:00:00 AM,0.113833616,1.31E-08,0.000166667,0,0
6/23/2017,1:00:00 AM,0.113833616,1.31E-08,0.000166667,0,0
6/23/2017,2:00:00 AM,0.113833616,1.31E-08,0.000166667,0,0
6/23/2017,3:00:00 AM,0.118930644,1.37E-08,0.000166667,0,0
6/23/2017,4:00:00 AM,0.124027671,1.43E-08,0.000166667,0,0
6/23/2017,5:00:00 AM,0.169334583,1.95E-08,0.000166667,0,0
6/23/2017,6:00:00 AM,0.396435479,4.56E-08,0.000166667,0,0
6/23/2017,7:00:00 AM,0.55500967,6.38E-08,0.000166667,0,0
6/23/2017,8:00:00 AM,0.588989854,6.77E-08,0.000166667,2.599999905,0.0026
6/23/2017,9:00:00 AM,0.61164331,7.03E-08,0.000166667,13.40000057,0.013400001
6/23/2017,10:00:00 AM,0.61164331,7.03E-08,0.000166667,6.400000572,0.006400001
6/23/2017,11:00:00 AM,0.566336398,6.51E-08,0.000166667,2.650000095,0.00265
6/23/2017,12:00:00 PM,0.49837603,5.73E-08,0.000166667,3,0.003
6/23/2017,1:00:00 PM,0.436079027,5.01E-08,0.000166667,2.649999857,0.00265
6/23/2017,2:00:00 PM,0.387940433,4.46E-08,0.000166667,1,0.001
6/23/2017,3:00:00 PM,0.348296885,4.00E-08,0.000166667,0.150000006,0.00015
6/23/2017,4:00:00 PM,0.311485019,3.58E-08,0.000166667,0.25,0.00025
6/23/2017,5:00:00 PM,0.285999881,3.29E-08,0.000166667,0,0
6/23/2017,6:00:00 PM,0.268726621,3.09E-08,0.000166667,0.150000006,0.00015
6/23/2017,7:00:00 PM,0.260514743,2.99E-08,0.000166667,0,0
6/23/2017,8:00:00 PM,0.319980065,3.68E-08,0.000166667,0.475000024,0.000475
6/23/2017,9:00:00 PM,0.467227528,5.37E-08,0.000166667,0.975000024,0.000975
6/23/2017,10:00:00 PM,0.509702758,5.86E-08,0.000166667,0.450000018,0.00045
6/23/2017,11:00:00 PM,0.455900801,5.24E-08,0.000166667,0.625,0.000625
6/24/2017,12:00:00 AM,0.404930525,4.65E-08,0.000166667,4.550000191,0.00455
6/24/2017,1:00:00 AM,0.376613705,4.33E-08,0.000166667,0.275000006,0.000275
6/24/2017,2:00:00 AM,0.348296885,4.00E-08,0.000166667,0,0
6/24/2017,3:00:00 AM,0.319980065,3.68E-08,0.000166667,0,0
6/24/2017,4:00:00 AM,0.328475111,3.77E-08,0.000166667,0,0
6/24/2017,5:00:00 AM,0.566336398,6.51E-08,0.000166667,0.850000024,0.00085
6/24/2017,6:00:00 AM,0.891979827,1.02E-07,0.000166667,0,0
6/24/2017,7:00:00 AM,0.835346187,9.60E-08,0.000166667,0,0
6/24/2017,8:00:00 AM,0.71075218,8.17E-08,0.000166667,1.475000024,0.001475
6/24/2017,9:00:00 AM,0.807029367,9.27E-08,0.000166667,8.050000191,0.00805
6/24/2017,10:00:00 AM,1.529108275,1.76E-07,0.000166667,0.100000001,0.0001
6/24/2017,11:00:00 AM,1.429999405,1.64E-07,0.000166667,0,0
6/24/2017,12:00:00 PM,1.087365884,1.25E-07,0.000166667,0.350000024,0.00035
6/24/2017,1:00:00 PM,0.877821417,1.01E-07,0.000166667,2.575000048,0.002575
6/24/2017,2:00:00 PM,0.71075218,8.17E-08,0.000166667,1.550000072,0.00155
6/24/2017,3:00:00 PM,0.600316582,6.90E-08,0.000166667,0.100000001,0.0001
6/24/2017,4:00:00 PM,0.521029486,5.99E-08,0.000166667,0,0
6/24/2017,5:00:00 PM,0.444574073,5.11E-08,0.000166667,0,0
6/24/2017,6:00:00 PM,0.404930525,4.65E-08,0.000166667,0,0
6/24/2017,7:00:00 PM,0.368118659,4.23E-08,0.000166667,0,0
6/24/2017,8:00:00 PM,0.348296885,4.00E-08,0.000166667,0,0
6/24/2017,9:00:00 PM,0.328475111,3.77E-08,0.000166667,0,0
6/24/2017,10:00:00 PM,0.311485019,3.58E-08,0.000166667,0,0
6/24/2017,11:00:00 PM,0.302989973,3.48E-08,0.000166667,0,0
6/25/2017,12:00:00 AM,0.294494927,3.38E-08,0.000166667,0.150000006,0.00015
6/25/2017,1:00:00 AM,0.285999881,3.29E-08,0.000166667,0,0
6/25/2017,2:00:00 AM,0.276938499,3.18E-08,0.000166667,0,0
6/25/2017,3:00:00 AM,0.276938499,3.18E-08,0.000166667,0.150000006,0.00015
6/25/2017,4:00:00 AM,0.268726621,3.09E-08,0.000166667,0,0
6/25/2017,5:00:00 AM,0.260514743,2.99E-08,0.000166667,0,0
6/25/2017,6:00:00 AM,0.260514743,2.99E-08,0.000166667,0,0
6/25/2017,7:00:00 AM,0.260514743,2.99E-08,0.000166667,0,0
6/25/2017,8:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
6/25/2017,9:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
6/25/2017,10:00:00 AM,0.244940492,2.81E-08,0.000166667,0,0
6/25/2017,11:00:00 AM,0.237294951,2.73E-08,0.000166667,0,0
6/25/2017,12:00:00 PM,0.229932578,2.64E-08,0.000166667,0,0
6/25/2017,1:00:00 PM,0.222570204,2.56E-08,0.000166667,0,0
6/25/2017,2:00:00 PM,0.208411795,2.39E-08,0.000166667,0,0
6/25/2017,3:00:00 PM,0.201615758,2.32E-08,0.000166667,0,0
6/25/2017,4:00:00 PM,0.201615758,2.32E-08,0.000166667,0,0
6/25/2017,5:00:00 PM,0.201615758,2.32E-08,0.000166667,0,0
6/25/2017,6:00:00 PM,0.208411795,2.39E-08,0.000166667,0,0
6/25/2017,7:00:00 PM,0.244940492,2.81E-08,0.000166667,1.100000024,0.0011
6/25/2017,8:00:00 PM,0.359623613,4.13E-08,0.000166667,0.950000048,0.00095
6/25/2017,9:00:00 PM,0.436079027,5.01E-08,0.000166667,0.125,0.000125
6/25/2017,10:00:00 PM,0.396435479,4.56E-08,0.000166667,0,0
6/25/2017,11:00:00 PM,0.359623613,4.13E-08,0.000166667,4.175000191,0.004175
6/26/2017,12:00:00 AM,0.339801839,3.90E-08,0.000166667,0,0
6/26/2017,1:00:00 AM,0.311485019,3.58E-08,0.000166667,0,0
6/26/2017,2:00:00 AM,0.302989973,3.48E-08,0.000166667,0,0
6/26/2017,3:00:00 AM,0.285999881,3.29E-08,0.000166667,0,0
6/26/2017,4:00:00 AM,0.276938499,3.18E-08,0.000166667,0,0
6/26/2017,5:00:00 AM,0.268726621,3.09E-08,0.000166667,0,0
6/26/2017,6:00:00 AM,0.260514743,2.99E-08,0.000166667,0,0
6/26/2017,7:00:00 AM,0.260514743,2.99E-08,0.000166667,0,0
6/26/2017,8:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
6/26/2017,9:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
6/26/2017,10:00:00 AM,0.244940492,2.81E-08,0.000166667,0,0
6/26/2017,11:00:00 AM,0.244940492,2.81E-08,0.000166667,0,0
6/26/2017,12:00:00 PM,0.237294951,2.73E-08,0.000166667,0,0
6/26/2017,1:00:00 PM,0.229932578,2.64E-08,0.000166667,0,0
6/26/2017,2:00:00 PM,0.215490999,2.48E-08,0.000166667,0,0
6/26/2017,3:00:00 PM,0.208411795,2.39E-08,0.000166667,0,0
6/26/2017,4:00:00 PM,0.201615758,2.32E-08,0.000166667,0,0
6/26/2017,5:00:00 PM,0.188306852,2.16E-08,0.000166667,0,0
6/26/2017,6:00:00 PM,0.181793984,2.09E-08,0.000166667,0,0
6/26/2017,7:00:00 PM,0.181793984,2.09E-08,0.000166667,0,0
6/26/2017,8:00:00 PM,0.175564283,2.02E-08,0.000166667,0,0
6/26/2017,9:00:00 PM,0.175564283,2.02E-08,0.000166667,0,0
6/26/2017,10:00:00 PM,0.175564283,2.02E-08,0.000166667,0,0
6/26/2017,11:00:00 PM,0.181793984,2.09E-08,0.000166667,0,0
6/27/2017,12:00:00 AM,0.181793984,2.09E-08,0.000166667,0,0
6/27/2017,1:00:00 AM,0.181793984,2.09E-08,0.000166667,0,0
6/27/2017,2:00:00 AM,0.181793984,2.09E-08,0.000166667,0,0
6/27/2017,3:00:00 AM,0.181793984,2.09E-08,0.000166667,0,0
6/27/2017,4:00:00 AM,0.181793984,2.09E-08,0.000166667,0,0
6/27/2017,5:00:00 AM,0.181793984,2.09E-08,0.000166667,0,0
6/27/2017,6:00:00 AM,0.188306852,2.16E-08,0.000166667,0,0
6/27/2017,7:00:00 AM,0.188306852,2.16E-08,0.000166667,0,0
6/27/2017,8:00:00 AM,0.188306852,2.16E-08,0.000166667,0,0
6/27/2017,9:00:00 AM,0.188306852,2.16E-08,0.000166667,0,0
6/27/2017,10:00:00 AM,0.188306852,2.16E-08,0.000166667,0,0
6/27/2017,11:00:00 AM,0.181793984,2.09E-08,0.000166667,0,0
6/27/2017,12:00:00 PM,0.181793984,2.09E-08,0.000166667,0,0
6/27/2017,1:00:00 PM,0.175564283,2.02E-08,0.000166667,0,0
6/27/2017,2:00:00 PM,0.169334583,1.95E-08,0.000166667,0,0
6/27/2017,3:00:00 PM,0.163104883,1.87E-08,0.000166667,0,0
6/27/2017,4:00:00 PM,0.163104883,1.87E-08,0.000166667,0,0
6/27/2017,5:00:00 PM,0.15715835,1.81E-08,0.000166667,0.125,0.000125
6/27/2017,6:00:00 PM,0.15715835,1.81E-08,0.000166667,0,0
6/27/2017,7:00:00 PM,0.15715835,1.81E-08,0.000166667,0,0
6/27/2017,8:00:00 PM,0.15715835,1.81E-08,0.000166667,0.424999982,0.000425
6/27/2017,9:00:00 PM,0.169334583,1.95E-08,0.000166667,0.900000036,0.0009
6/27/2017,10:00:00 PM,0.194819721,2.24E-08,0.000166667,0.150000006,0.00015
6/27/2017,11:00:00 PM,0.222570204,2.56E-08,0.000166667,0,0
6/28/2017,12:00:00 AM,0.237294951,2.73E-08,0.000166667,0.050000001,5.00E-05
6/28/2017,1:00:00 AM,0.229932578,2.64E-08,0.000166667,2.699999809,0.0027
6/28/2017,2:00:00 AM,0.222570204,2.56E-08,0.000166667,0,0
6/28/2017,3:00:00 AM,0.215490999,2.48E-08,0.000166667,0.025,2.50E-05
6/28/2017,4:00:00 AM,0.215490999,2.48E-08,0.000166667,0.449999988,0.00045
6/28/2017,5:00:00 AM,0.208411795,2.39E-08,0.000166667,0.175000012,0.000175
6/28/2017,6:00:00 AM,0.201615758,2.32E-08,0.000166667,0,0
6/28/2017,7:00:00 AM,0.201615758,2.32E-08,0.000166667,0,0
6/28/2017,8:00:00 AM,0.194819721,2.24E-08,0.000166667,0,0
6/28/2017,9:00:00 AM,0.194819721,2.24E-08,0.000166667,0,0
6/28/2017,10:00:00 AM,0.194819721,2.24E-08,0.000166667,0,0
6/28/2017,11:00:00 AM,0.194819721,2.24E-08,0.000166667,0,0
6/28/2017,12:00:00 PM,0.188306852,2.16E-08,0.000166667,0.025,2.50E-05
6/28/2017,1:00:00 PM,0.188306852,2.16E-08,0.000166667,0,0
6/28/2017,2:00:00 PM,0.181793984,2.09E-08,0.000166667,0.150000006,0.00015
6/28/2017,3:00:00 PM,0.175564283,2.02E-08,0.000166667,0.100000001,0.0001
6/28/2017,4:00:00 PM,0.175564283,2.02E-08,0.000166667,0,0
6/28/2017,5:00:00 PM,0.175564283,2.02E-08,0.000166667,0,0
6/28/2017,6:00:00 PM,0.169334583,1.95E-08,0.000166667,0.174999997,0.000175
6/28/2017,7:00:00 PM,0.163104883,1.87E-08,0.000166667,0.225000009,0.000225
6/28/2017,8:00:00 PM,0.163104883,1.87E-08,0.000166667,0.424999982,0.000425
6/28/2017,9:00:00 PM,0.15715835,1.81E-08,0.000166667,0.025,2.50E-05
6/28/2017,10:00:00 PM,0.169334583,1.95E-08,0.000166667,0,0
6/28/2017,11:00:00 PM,0.188306852,2.16E-08,0.000166667,0,0
6/29/2017,12:00:00 AM,0.222570204,2.56E-08,0.000166667,0,0
6/29/2017,1:00:00 AM,0.229932578,2.64E-08,0.000166667,0,0
6/29/2017,2:00:00 AM,0.229932578,2.64E-08,0.000166667,1.799999952,0.0018
6/29/2017,3:00:00 AM,0.215490999,2.48E-08,0.000166667,0.850000024,0.00085
6/29/2017,4:00:00 AM,0.208411795,2.39E-08,0.000166667,0,0
6/29/2017,5:00:00 AM,0.201615758,2.32E-08,0.000166667,0,0
6/29/2017,6:00:00 AM,0.201615758,2.32E-08,0.000166667,0,0
6/29/2017,7:00:00 AM,0.194819721,2.24E-08,0.000166667,0,0
6/29/2017,8:00:00 AM,0.194819721,2.24E-08,0.000166667,0,0
6/29/2017,9:00:00 AM,0.194819721,2.24E-08,0.000166667,0,0
6/29/2017,10:00:00 AM,0.188306852,2.16E-08,0.000166667,0,0
6/29/2017,11:00:00 AM,0.188306852,2.16E-08,0.000166667,0,0
6/29/2017,12:00:00 PM,0.188306852,2.16E-08,0.000166667,0,0
6/29/2017,1:00:00 PM,0.181793984,2.09E-08,0.000166667,0,0
6/29/2017,2:00:00 PM,0.181793984,2.09E-08,0.000166667,0,0
6/29/2017,3:00:00 PM,0.194819721,2.24E-08,0.000166667,0,0
6/29/2017,4:00:00 PM,0.237294951,2.73E-08,0.000166667,0,0
6/29/2017,5:00:00 PM,0.276938499,3.18E-08,0.000166667,0,0
6/29/2017,6:00:00 PM,0.302989973,3.48E-08,0.000166667,1.475000143,0.001475
6/29/2017,7:00:00 PM,0.302989973,3.48E-08,0.000166667,2.925000191,0.002925
6/29/2017,8:00:00 PM,0.294494927,3.38E-08,0.000166667,2.625,0.002625
6/29/2017,9:00:00 PM,0.396435479,4.56E-08,0.000166667,2.099999905,0.0021
6/29/2017,10:00:00 PM,0.699425452,8.04E-08,0.000166667,0.800000012,0.0008
6/29/2017,11:00:00 PM,1.605563689,1.84E-07,0.000166667,0.800000012,0.0008
6/30/2017,12:00:00 AM,2.709919665,3.11E-07,0.000166667,2.174999952,0.002175
6/30/2017,1:00:00 AM,2.50320688,2.88E-07,0.000166667,7.199999809,0.0072
6/30/2017,2:00:00 AM,1.766969562,2.03E-07,0.000166667,6.75,0.00675
6/30/2017,3:00:00 AM,1.3365539,1.54E-07,0.000166667,10.20000076,0.010200001
6/30/2017,4:00:00 AM,1.067544111,1.23E-07,0.000166667,14.35000038,0.01435
6/30/2017,5:00:00 AM,0.906138237,1.04E-07,0.000166667,2.325000048,0.002325
6/30/2017,6:00:00 AM,0.778712547,8.95E-08,0.000166667,0.025,2.50E-05
6/30/2017,7:00:00 AM,0.71075218,8.17E-08,0.000208333,1.125,0.001125
6/30/2017,8:00:00 AM,0.648455176,7.45E-08,0.000208333,0.150000006,0.00015
6/30/2017,9:00:00 AM,0.600316582,6.90E-08,0.000208333,0.025,2.50E-05
6/30/2017,10:00:00 AM,0.566336398,6.51E-08,0.000208333,0.275000006,0.000275
6/30/2017,11:00:00 AM,0.532356214,6.12E-08,0.000208333,0.524999976,0.000525
6/30/2017,12:00:00 PM,0.49837603,5.73E-08,0.000208333,0.150000006,0.00015
6/30/2017,1:00:00 PM,0.475722574,5.47E-08,0.000208333,0,0
6/30/2017,2:00:00 PM,0.455900801,5.24E-08,0.000208333,0,0
6/30/2017,3:00:00 PM,0.436079027,5.01E-08,0.000208333,0,0
6/30/2017,4:00:00 PM,0.416257253,4.78E-08,0.000208333,0,0
6/30/2017,5:00:00 PM,0.396435479,4.56E-08,0.000208333,0,0
6/30/2017,6:00:00 PM,0.387940433,4.46E-08,0.000208333,0,0
6/30/2017,7:00:00 PM,0.376613705,4.33E-08,0.000208333,0.174999997,0.000175
6/30/2017,8:00:00 PM,0.368118659,4.23E-08,0.000208333,0.050000001,5.00E-05
6/30/2017,9:00:00 PM,0.359623613,4.13E-08,0.000208333,0.300000012,0.0003
6/30/2017,10:00:00 PM,0.348296885,4.00E-08,0.000208333,0.325000018,0.000325
6/30/2017,11:00:00 PM,0.348296885,4.00E-08,0.000208333,0,0
7/1/2017,12:00:00 AM,0.348296885,4.00E-08,0.000208333,0,0
7/1/2017,1:00:00 AM,0.339801839,3.90E-08,0.000208333,0,0
7/1/2017,2:00:00 AM,0.348296885,4.00E-08,0.000208333,0,0
7/1/2017,3:00:00 AM,0.348296885,4.00E-08,0.000208333,0.075000003,7.50E-05
7/1/2017,4:00:00 AM,0.339801839,3.90E-08,0.000208333,0,0
7/1/2017,5:00:00 AM,0.339801839,3.90E-08,0.000208333,0.150000006,0.00015
7/1/2017,6:00:00 AM,0.328475111,3.77E-08,0.000208333,0,0
7/1/2017,7:00:00 AM,0.319980065,3.68E-08,0.000208333,0,0
7/1/2017,8:00:00 AM,0.319980065,3.68E-08,0.000208333,0,0
7/1/2017,9:00:00 AM,0.311485019,3.58E-08,0.000208333,0,0
7/1/2017,10:00:00 AM,0.311485019,3.58E-08,0.000208333,0,0
7/1/2017,11:00:00 AM,0.311485019,3.58E-08,0.000208333,0,0
7/1/2017,12:00:00 PM,0.302989973,3.48E-08,0.000208333,0,0
7/1/2017,1:00:00 PM,0.302989973,3.48E-08,0.000208333,0,0
7/1/2017,2:00:00 PM,0.311485019,3.58E-08,0.000208333,0,0
7/1/2017,3:00:00 PM,0.387940433,4.46E-08,0.000208333,0.075000003,7.50E-05
7/1/2017,4:00:00 PM,0.699425452,8.04E-08,0.000208333,0.174999997,0.000175
7/1/2017,5:00:00 PM,1.248771758,1.43E-07,0.000208333,0.400000006,0.0004
