,date,time,observed_flow,Q,qo,qs
1056,6/13/2014,11:00:00 PM,0.000321,0.000186784,0,0.000186784
1057,6/14/2014,12:00:00 AM,0.000311,0.000184472,0,0.000184472
1058,6/14/2014,1:00:00 AM,0.000291,0.000182217,0,0.000182217
1059,6/14/2014,2:00:00 AM,0.000273,0.000180017,0,0.000180017
1060,6/14/2014,3:00:00 AM,0.000264,0.00017787,0,0.00017787
1061,6/14/2014,4:00:00 AM,0.000264,0.000175773,0,0.000175773
1062,6/14/2014,5:00:00 AM,0.000246,0.000173725,0,0.000173725
1063,6/14/2014,6:00:00 AM,0.000238,0.000171725,0,0.000171725
1064,6/14/2014,7:00:00 AM,0.000238,0.00016977,0,0.00016977
1065,6/14/2014,8:00:00 AM,0.000229,0.000172063,4.20E-06,0.00016786
1066,6/14/2014,9:00:00 AM,0.000213,0.000168114,1.10E-06,0.000167016
1067,6/14/2014,10:00:00 AM,0.000213,0.000165433,0,0.000165433
1068,6/14/2014,11:00:00 AM,0.000205,0.000163618,0,0.000163618
1069,6/14/2014,12:00:00 PM,0.00019,0.000161843,0,0.000161843
1070,6/14/2014,1:00:00 PM,0.00019,0.000160106,0,0.000160106
1071,6/14/2014,2:00:00 PM,0.000176,0.000158407,0,0.000158407
1072,6/14/2014,3:00:00 PM,0.000169,0.000156743,0,0.000156743
1073,6/14/2014,4:00:00 PM,0.000169,0.000155113,0,0.000155113
1074,6/14/2014,5:00:00 PM,0.000155,0.000153517,0,0.000153517
1075,6/14/2014,6:00:00 PM,0.000149,0.000151954,0,0.000151954
1076,6/14/2014,7:00:00 PM,0.000149,0.000150423,0,0.000150423
1077,6/14/2014,8:00:00 PM,0.000143,0.000148922,0,0.000148922
1078,6/14/2014,9:00:00 PM,0.00013,0.000147451,0,0.000147451
1079,6/14/2014,10:00:00 PM,0.00013,0.000146008,0,0.000146008
1080,6/14/2014,11:00:00 PM,0.00013,0.000144594,0,0.000144594
1081,6/15/2014,12:00:00 AM,0.000125,0.000143207,0,0.000143207
1082,6/15/2014,1:00:00 AM,0.000125,0.000141846,0,0.000141846
1083,6/15/2014,2:00:00 AM,0.000125,0.000140511,0,0.000140511
1084,6/15/2014,3:00:00 AM,0.000113,0.000139201,0,0.000139201
1085,6/15/2014,4:00:00 AM,0.000113,0.000137915,0,0.000137915
1086,6/15/2014,5:00:00 AM,0.000113,0.000136653,0,0.000136653
1087,6/15/2014,6:00:00 AM,0.000113,0.000135414,0,0.000135414
1088,6/15/2014,7:00:00 AM,0.000108,0.000134197,0,0.000134197
1089,6/15/2014,8:00:00 AM,0.000108,0.000133001,0,0.000133001
1090,6/15/2014,9:00:00 AM,9.76E-05,0.000131827,0,0.000131827
1091,6/15/2014,10:00:00 AM,9.76E-05,0.000130674,0,0.000130674
1092,6/15/2014,11:00:00 AM,9.76E-05,0.00012954,0,0.00012954
1093,6/15/2014,12:00:00 PM,9.29E-05,0.000128427,0,0.000128427
1094,6/15/2014,1:00:00 PM,9.29E-05,0.000127332,0,0.000127332
1095,6/15/2014,2:00:00 PM,8.35E-05,0.000126255,0,0.000126255
1096,6/15/2014,3:00:00 PM,8.35E-05,0.000125197,0,0.000125197
1097,6/15/2014,4:00:00 PM,7.88E-05,0.000124157,0,0.000124157
1098,6/15/2014,5:00:00 PM,7.06E-05,0.000123133,0,0.000123133
1099,6/15/2014,6:00:00 PM,7.06E-05,0.000122126,0,0.000122126
1100,6/15/2014,7:00:00 PM,7.06E-05,0.000121136,0,0.000121136
1101,6/15/2014,8:00:00 PM,7.06E-05,0.000120162,0,0.000120162
1102,6/15/2014,9:00:00 PM,6.62E-05,0.000119203,0,0.000119203
1103,6/15/2014,10:00:00 PM,6.62E-05,0.00011826,0,0.00011826
1104,6/15/2014,11:00:00 PM,6.62E-05,0.000117331,0,0.000117331
1105,6/16/2014,12:00:00 AM,6.62E-05,0.000116417,0,0.000116417
1106,6/16/2014,1:00:00 AM,6.62E-05,0.000115517,0,0.000115517
1107,6/16/2014,2:00:00 AM,5.87E-05,0.00011463,0,0.00011463
1108,6/16/2014,3:00:00 AM,5.87E-05,0.000113758,0,0.000113758
1109,6/16/2014,4:00:00 AM,5.87E-05,0.000112898,0,0.000112898
1110,6/16/2014,5:00:00 AM,5.87E-05,0.000112052,0,0.000112052
1111,6/16/2014,6:00:00 AM,5.87E-05,0.000111218,0,0.000111218
1112,6/16/2014,7:00:00 AM,5.87E-05,0.000110396,0,0.000110396
1113,6/16/2014,8:00:00 AM,5.87E-05,0.000109587,0,0.000109587
1114,6/16/2014,9:00:00 AM,5.51E-05,0.000108789,0,0.000108789
1115,6/16/2014,10:00:00 AM,5.51E-05,0.000108003,0,0.000108003
1116,6/16/2014,11:00:00 AM,4.82E-05,0.000107228,0,0.000107228
1117,6/16/2014,12:00:00 PM,4.82E-05,0.000106464,0,0.000106464
1118,6/16/2014,1:00:00 PM,4.82E-05,0.000105711,0,0.000105711
1119,6/16/2014,2:00:00 PM,4.21E-05,0.000104969,0,0.000104969
1120,6/16/2014,3:00:00 PM,4.21E-05,0.000104237,0,0.000104237
1121,6/16/2014,4:00:00 PM,4.21E-05,0.000103515,0,0.000103515
1122,6/16/2014,5:00:00 PM,3.89E-05,0.000102803,0,0.000102803
1123,6/16/2014,6:00:00 PM,3.89E-05,0.000102101,0,0.000102101
1124,6/16/2014,7:00:00 PM,3.89E-05,0.000101408,0,0.000101408
1125,6/16/2014,8:00:00 PM,3.89E-05,0.000100725,0,0.000100725
1126,6/16/2014,9:00:00 PM,3.89E-05,0.000100051,0,0.000100051
1127,6/16/2014,10:00:00 PM,3.89E-05,9.94E-05,0,9.94E-05
1128,6/16/2014,11:00:00 PM,3.89E-05,9.87E-05,0,9.87E-05
1129,6/17/2014,12:00:00 AM,3.89E-05,9.81E-05,0,9.81E-05
1130,6/17/2014,1:00:00 AM,3.89E-05,9.74E-05,0,9.74E-05
1131,6/17/2014,2:00:00 AM,3.89E-05,9.68E-05,0,9.68E-05
1132,6/17/2014,3:00:00 AM,3.89E-05,9.62E-05,0,9.62E-05
1133,6/17/2014,4:00:00 AM,3.89E-05,9.56E-05,0,9.56E-05
1134,6/17/2014,5:00:00 AM,3.89E-05,9.50E-05,0,9.50E-05
1135,6/17/2014,6:00:00 AM,3.89E-05,9.44E-05,0,9.44E-05
1136,6/17/2014,7:00:00 AM,3.89E-05,9.38E-05,0,9.38E-05
1137,6/17/2014,8:00:00 AM,3.89E-05,9.32E-05,0,9.32E-05
1138,6/17/2014,9:00:00 AM,3.89E-05,9.26E-05,0,9.26E-05
1139,6/17/2014,10:00:00 AM,3.64E-05,9.20E-05,0,9.20E-05
1140,6/17/2014,11:00:00 AM,3.64E-05,9.15E-05,0,9.15E-05
1141,6/17/2014,12:00:00 PM,3.09E-05,9.09E-05,0,9.09E-05
1142,6/17/2014,1:00:00 PM,3.09E-05,9.04E-05,0,9.04E-05
1143,6/17/2014,2:00:00 PM,3.09E-05,8.98E-05,0,8.98E-05
1144,6/17/2014,3:00:00 PM,3.09E-05,8.93E-05,0,8.93E-05
1145,6/17/2014,4:00:00 PM,2.61E-05,8.88E-05,0,8.88E-05
1146,6/17/2014,5:00:00 PM,2.61E-05,8.82E-05,0,8.82E-05
1147,6/17/2014,6:00:00 PM,2.61E-05,8.77E-05,0,8.77E-05
1148,6/17/2014,7:00:00 PM,2.61E-05,8.72E-05,0,8.72E-05
1149,6/17/2014,8:00:00 PM,2.61E-05,8.67E-05,0,8.67E-05
1150,6/17/2014,9:00:00 PM,2.61E-05,8.62E-05,0,8.62E-05
1151,6/17/2014,10:00:00 PM,2.61E-05,8.57E-05,0,8.57E-05
1152,6/17/2014,11:00:00 PM,2.61E-05,8.52E-05,0,8.52E-05
1153,6/18/2014,12:00:00 AM,2.61E-05,8.47E-05,0,8.47E-05
1154,6/18/2014,1:00:00 AM,3.09E-05,8.43E-05,0,8.43E-05
1155,6/18/2014,2:00:00 AM,3.89E-05,8.38E-05,0,8.38E-05
1156,6/18/2014,3:00:00 AM,3.89E-05,8.33E-05,0,8.33E-05
1157,6/18/2014,4:00:00 AM,3.64E-05,8.29E-05,0,8.29E-05
1158,6/18/2014,5:00:00 AM,3.64E-05,8.24E-05,0,8.24E-05
1159,6/18/2014,6:00:00 AM,3.64E-05,0.000121407,3.95E-05,8.20E-05
1160,6/18/2014,7:00:00 AM,3.64E-05,0.000172755,8.17E-05,9.11E-05
1161,6/18/2014,8:00:00 AM,3.64E-05,0.000115744,1.74E-06,0.000114007
1162,6/18/2014,9:00:00 AM,3.64E-05,0.0001137,0,0.0001137
1163,6/18/2014,10:00:00 AM,3.64E-05,0.000112841,0,0.000112841
1164,6/18/2014,11:00:00 AM,3.64E-05,0.000111995,0,0.000111995
1165,6/18/2014,12:00:00 PM,3.64E-05,0.000111162,0,0.000111162
1166,6/18/2014,1:00:00 PM,3.64E-05,0.000110342,0,0.000110342
1167,6/18/2014,2:00:00 PM,3.64E-05,0.000109533,0,0.000109533
1168,6/18/2014,3:00:00 PM,3.09E-05,0.000108736,0,0.000108736
1169,6/18/2014,4:00:00 PM,3.09E-05,0.000107951,0,0.000107951
1170,6/18/2014,5:00:00 PM,3.09E-05,0.000107176,0,0.000107176
1171,6/18/2014,6:00:00 PM,3.09E-05,0.000106413,0,0.000106413
1172,6/18/2014,7:00:00 PM,3.09E-05,0.000105661,0,0.000105661
1173,6/18/2014,8:00:00 PM,3.09E-05,0.000104919,0,0.000104919
1174,6/18/2014,9:00:00 PM,3.09E-05,0.000104188,0,0.000104188
1175,6/18/2014,10:00:00 PM,3.09E-05,0.000103467,0,0.000103467
1176,6/18/2014,11:00:00 PM,3.09E-05,0.000102756,0,0.000102756
1177,6/19/2014,12:00:00 AM,3.09E-05,0.000102054,0,0.000102054
1178,6/19/2014,1:00:00 AM,3.09E-05,0.000101362,0,0.000101362
1179,6/19/2014,2:00:00 AM,3.09E-05,0.00010068,0,0.00010068
1180,6/19/2014,3:00:00 AM,3.09E-05,0.000100006,0,0.000100006
1181,6/19/2014,4:00:00 AM,3.09E-05,9.93E-05,0,9.93E-05
1182,6/19/2014,5:00:00 AM,3.09E-05,9.87E-05,0,9.87E-05
1183,6/19/2014,6:00:00 AM,3.09E-05,9.80E-05,0,9.80E-05
1184,6/19/2014,7:00:00 AM,3.09E-05,9.74E-05,0,9.74E-05
1185,6/19/2014,8:00:00 AM,3.09E-05,9.68E-05,0,9.68E-05
1186,6/19/2014,9:00:00 AM,2.61E-05,9.61E-05,0,9.61E-05
1187,6/19/2014,10:00:00 AM,2.61E-05,9.55E-05,0,9.55E-05
1188,6/19/2014,11:00:00 AM,2.61E-05,9.49E-05,0,9.49E-05
1189,6/19/2014,12:00:00 PM,2.39E-05,9.43E-05,0,9.43E-05
1190,6/19/2014,1:00:00 PM,2.39E-05,9.37E-05,0,9.37E-05
1191,6/19/2014,2:00:00 PM,2.39E-05,9.32E-05,0,9.32E-05
1192,6/19/2014,3:00:00 PM,2.39E-05,9.26E-05,0,9.26E-05
1193,6/19/2014,4:00:00 PM,2.18E-05,9.20E-05,0,9.20E-05
1194,6/19/2014,5:00:00 PM,2.18E-05,9.14E-05,0,9.14E-05
1195,6/19/2014,6:00:00 PM,2.18E-05,9.09E-05,0,9.09E-05
1196,6/19/2014,7:00:00 PM,2.18E-05,9.03E-05,0,9.03E-05
1197,6/19/2014,8:00:00 PM,1.79E-05,8.98E-05,0,8.98E-05
1198,6/19/2014,9:00:00 PM,1.79E-05,8.93E-05,0,8.93E-05
1199,6/19/2014,10:00:00 PM,2.18E-05,8.87E-05,0,8.87E-05
1200,6/19/2014,11:00:00 PM,2.18E-05,8.82E-05,0,8.82E-05
1201,6/20/2014,12:00:00 AM,2.18E-05,8.77E-05,0,8.77E-05
1202,6/20/2014,1:00:00 AM,2.18E-05,8.72E-05,0,8.72E-05
1203,6/20/2014,2:00:00 AM,2.18E-05,8.67E-05,0,8.67E-05
1204,6/20/2014,3:00:00 AM,2.18E-05,8.62E-05,0,8.62E-05
1205,6/20/2014,4:00:00 AM,2.18E-05,8.57E-05,0,8.57E-05
1206,6/20/2014,5:00:00 AM,2.18E-05,8.52E-05,0,8.52E-05
1207,6/20/2014,6:00:00 AM,2.18E-05,8.47E-05,0,8.47E-05
1208,6/20/2014,7:00:00 AM,2.18E-05,8.42E-05,0,8.42E-05
1209,6/20/2014,8:00:00 AM,2.18E-05,8.38E-05,0,8.38E-05
1210,6/20/2014,9:00:00 AM,2.18E-05,8.33E-05,0,8.33E-05
1211,6/20/2014,10:00:00 AM,1.79E-05,8.28E-05,0,8.28E-05
1212,6/20/2014,11:00:00 AM,1.79E-05,8.24E-05,0,8.24E-05
1213,6/20/2014,12:00:00 PM,1.79E-05,8.19E-05,0,8.19E-05
1214,6/20/2014,1:00:00 PM,1.79E-05,8.15E-05,0,8.15E-05
1215,6/20/2014,2:00:00 PM,1.79E-05,8.10E-05,0,8.10E-05
1216,6/20/2014,3:00:00 PM,1.79E-05,8.06E-05,0,8.06E-05
1217,6/20/2014,4:00:00 PM,1.79E-05,8.02E-05,0,8.02E-05
1218,6/20/2014,5:00:00 PM,1.61E-05,7.97E-05,0,7.97E-05
1219,6/20/2014,6:00:00 PM,1.61E-05,7.93E-05,0,7.93E-05
1220,6/20/2014,7:00:00 PM,1.61E-05,7.89E-05,0,7.89E-05
1221,6/20/2014,8:00:00 PM,1.61E-05,7.85E-05,0,7.85E-05
1222,6/20/2014,9:00:00 PM,1.61E-05,7.81E-05,0,7.81E-05
1223,6/20/2014,10:00:00 PM,1.61E-05,7.77E-05,0,7.77E-05
1224,6/20/2014,11:00:00 PM,1.61E-05,7.73E-05,0,7.73E-05
1225,6/21/2014,12:00:00 AM,1.61E-05,7.69E-05,0,7.69E-05
1226,6/21/2014,1:00:00 AM,1.61E-05,7.65E-05,0,7.65E-05
1227,6/21/2014,2:00:00 AM,1.79E-05,7.61E-05,0,7.61E-05
1228,6/21/2014,3:00:00 AM,1.79E-05,7.57E-05,0,7.57E-05
1229,6/21/2014,4:00:00 AM,1.79E-05,7.53E-05,0,7.53E-05
1230,6/21/2014,5:00:00 AM,1.79E-05,7.49E-05,0,7.49E-05
1231,6/21/2014,6:00:00 AM,1.79E-05,7.46E-05,0,7.46E-05
1232,6/21/2014,7:00:00 AM,1.79E-05,7.42E-05,0,7.42E-05
1233,6/21/2014,8:00:00 AM,1.79E-05,7.38E-05,0,7.38E-05
1234,6/21/2014,9:00:00 AM,1.79E-05,7.35E-05,0,7.35E-05
1235,6/21/2014,10:00:00 AM,1.79E-05,7.31E-05,0,7.31E-05
1236,6/21/2014,11:00:00 AM,1.79E-05,7.28E-05,0,7.28E-05
1237,6/21/2014,12:00:00 PM,1.61E-05,7.24E-05,0,7.24E-05
1238,6/21/2014,1:00:00 PM,1.61E-05,7.21E-05,0,7.21E-05
1239,6/21/2014,2:00:00 PM,1.61E-05,7.17E-05,0,7.17E-05
1240,6/21/2014,3:00:00 PM,1.61E-05,7.14E-05,0,7.14E-05
1241,6/21/2014,4:00:00 PM,1.29E-05,7.10E-05,0,7.10E-05
1242,6/21/2014,5:00:00 PM,1.29E-05,7.07E-05,0,7.07E-05
1243,6/21/2014,6:00:00 PM,1.29E-05,7.04E-05,0,7.04E-05
1244,6/21/2014,7:00:00 PM,1.29E-05,7.00E-05,0,7.00E-05
1245,6/21/2014,8:00:00 PM,1.29E-05,6.97E-05,0,6.97E-05
1246,6/21/2014,9:00:00 PM,1.29E-05,6.94E-05,0,6.94E-05
1247,6/21/2014,10:00:00 PM,1.29E-05,6.91E-05,0,6.91E-05
1248,6/21/2014,11:00:00 PM,1.29E-05,6.88E-05,0,6.88E-05
1249,6/22/2014,12:00:00 AM,1.29E-05,6.84E-05,0,6.84E-05
1250,6/22/2014,1:00:00 AM,1.29E-05,6.81E-05,0,6.81E-05
1251,6/22/2014,2:00:00 AM,1.29E-05,6.78E-05,0,6.78E-05
1252,6/22/2014,3:00:00 AM,1.29E-05,6.75E-05,0,6.75E-05
1253,6/22/2014,4:00:00 AM,1.61E-05,6.72E-05,0,6.72E-05
1254,6/22/2014,5:00:00 AM,1.61E-05,6.69E-05,0,6.69E-05
1255,6/22/2014,6:00:00 AM,1.61E-05,6.66E-05,0,6.66E-05
1256,6/22/2014,7:00:00 AM,1.61E-05,6.63E-05,0,6.63E-05
1257,6/22/2014,8:00:00 AM,1.61E-05,6.60E-05,0,6.60E-05
1258,6/22/2014,9:00:00 AM,1.61E-05,6.57E-05,0,6.57E-05
1259,6/22/2014,10:00:00 AM,1.61E-05,6.54E-05,0,6.54E-05
1260,6/22/2014,11:00:00 AM,1.29E-05,6.52E-05,0,6.52E-05
1261,6/22/2014,12:00:00 PM,1.29E-05,6.49E-05,0,6.49E-05
1262,6/22/2014,1:00:00 PM,1.29E-05,6.46E-05,0,6.46E-05
1263,6/22/2014,2:00:00 PM,1.29E-05,6.43E-05,0,6.43E-05
1264,6/22/2014,3:00:00 PM,1.29E-05,6.40E-05,0,6.40E-05
1265,6/22/2014,4:00:00 PM,1.29E-05,6.38E-05,0,6.38E-05
1266,6/22/2014,5:00:00 PM,1.29E-05,6.35E-05,0,6.35E-05
1267,6/22/2014,6:00:00 PM,1.14E-05,6.32E-05,0,6.32E-05
1268,6/22/2014,7:00:00 PM,1.14E-05,6.30E-05,0,6.30E-05
1269,6/22/2014,8:00:00 PM,1.14E-05,6.27E-05,0,6.27E-05
1270,6/22/2014,9:00:00 PM,1.14E-05,6.24E-05,0,6.24E-05
1271,6/22/2014,10:00:00 PM,1.14E-05,6.22E-05,0,6.22E-05
1272,6/22/2014,11:00:00 PM,1.14E-05,6.19E-05,0,6.19E-05
1273,6/23/2014,12:00:00 AM,1.29E-05,6.17E-05,0,6.17E-05
1274,6/23/2014,1:00:00 AM,1.29E-05,6.14E-05,0,6.14E-05
1275,6/23/2014,2:00:00 AM,1.29E-05,6.12E-05,0,6.12E-05
1276,6/23/2014,3:00:00 AM,1.29E-05,6.09E-05,0,6.09E-05
1277,6/23/2014,4:00:00 AM,1.29E-05,6.07E-05,0,6.07E-05
1278,6/23/2014,5:00:00 AM,1.29E-05,6.04E-05,0,6.04E-05
1279,6/23/2014,6:00:00 AM,1.29E-05,6.02E-05,0,6.02E-05
1280,6/23/2014,7:00:00 AM,1.29E-05,5.99E-05,0,5.99E-05
1281,6/23/2014,8:00:00 AM,1.29E-05,5.97E-05,0,5.97E-05
1282,6/23/2014,9:00:00 AM,1.29E-05,5.95E-05,0,5.95E-05
1283,6/23/2014,10:00:00 AM,1.29E-05,5.92E-05,0,5.92E-05
1284,6/23/2014,11:00:00 AM,1.29E-05,5.90E-05,0,5.90E-05
1285,6/23/2014,12:00:00 PM,1.29E-05,5.88E-05,0,5.88E-05
1286,6/23/2014,1:00:00 PM,1.14E-05,5.85E-05,0,5.85E-05
1287,6/23/2014,2:00:00 PM,1.14E-05,5.83E-05,0,5.83E-05
1288,6/23/2014,3:00:00 PM,1.14E-05,5.81E-05,0,5.81E-05
1289,6/23/2014,4:00:00 PM,8.82E-06,5.79E-05,0,5.79E-05
1290,6/23/2014,5:00:00 PM,8.82E-06,5.76E-05,0,5.76E-05
1291,6/23/2014,6:00:00 PM,8.82E-06,5.74E-05,0,5.74E-05
1292,6/23/2014,7:00:00 PM,8.82E-06,5.72E-05,0,5.72E-05
1293,6/23/2014,8:00:00 PM,8.82E-06,5.70E-05,0,5.70E-05
1294,6/23/2014,9:00:00 PM,8.82E-06,5.68E-05,0,5.68E-05
1295,6/23/2014,10:00:00 PM,8.82E-06,5.65E-05,0,5.65E-05
1296,6/23/2014,11:00:00 PM,8.82E-06,5.63E-05,0,5.63E-05
1297,6/24/2014,12:00:00 AM,8.82E-06,5.61E-05,0,5.61E-05
1298,6/24/2014,1:00:00 AM,8.82E-06,5.59E-05,0,5.59E-05
1299,6/24/2014,2:00:00 AM,8.82E-06,5.57E-05,0,5.57E-05
1300,6/24/2014,3:00:00 AM,8.82E-06,5.55E-05,0,5.55E-05
1301,6/24/2014,4:00:00 AM,8.82E-06,5.53E-05,0,5.53E-05
1302,6/24/2014,5:00:00 AM,1.14E-05,5.51E-05,0,5.51E-05
1303,6/24/2014,6:00:00 AM,1.14E-05,5.49E-05,0,5.49E-05
1304,6/24/2014,7:00:00 AM,1.14E-05,5.47E-05,0,5.47E-05
1305,6/24/2014,8:00:00 AM,1.14E-05,5.45E-05,0,5.45E-05
1306,6/24/2014,9:00:00 AM,1.14E-05,5.43E-05,0,5.43E-05
1307,6/24/2014,10:00:00 AM,1.14E-05,5.41E-05,0,5.41E-05
1308,6/24/2014,11:00:00 AM,1.14E-05,5.39E-05,0,5.39E-05
1309,6/24/2014,12:00:00 PM,1.14E-05,5.37E-05,0,5.37E-05
1310,6/24/2014,1:00:00 PM,1.14E-05,5.35E-05,0,5.35E-05
1311,6/24/2014,2:00:00 PM,1.14E-05,5.33E-05,0,5.33E-05
1312,6/24/2014,3:00:00 PM,8.82E-06,5.31E-05,0,5.31E-05
1313,6/24/2014,4:00:00 PM,8.82E-06,5.29E-05,0,5.29E-05
1314,6/24/2014,5:00:00 PM,8.82E-06,5.28E-05,0,5.28E-05
1315,6/24/2014,6:00:00 PM,8.82E-06,5.26E-05,0,5.26E-05
1316,6/24/2014,7:00:00 PM,8.82E-06,5.24E-05,0,5.24E-05
1317,6/24/2014,8:00:00 PM,8.82E-06,5.22E-05,0,5.22E-05
1318,6/24/2014,9:00:00 PM,8.82E-06,5.20E-05,0,5.20E-05
1319,6/24/2014,10:00:00 PM,8.82E-06,5.18E-05,0,5.18E-05
1320,6/24/2014,11:00:00 PM,8.82E-06,5.17E-05,0,5.17E-05
1321,6/25/2014,12:00:00 AM,8.82E-06,5.15E-05,0,5.15E-05
1322,6/25/2014,1:00:00 AM,8.82E-06,5.13E-05,0,5.13E-05
1323,6/25/2014,2:00:00 AM,8.82E-06,5.11E-05,0,5.11E-05
1324,6/25/2014,3:00:00 AM,1.14E-05,5.10E-05,0,5.10E-05
1325,6/25/2014,4:00:00 AM,1.14E-05,5.08E-05,0,5.08E-05
1326,6/25/2014,5:00:00 AM,1.14E-05,5.06E-05,0,5.06E-05
1327,6/25/2014,6:00:00 AM,1.14E-05,5.04E-05,0,5.04E-05
1328,6/25/2014,7:00:00 AM,1.14E-05,5.03E-05,0,5.03E-05
1329,6/25/2014,8:00:00 AM,1.14E-05,5.01E-05,0,5.01E-05
1330,6/25/2014,9:00:00 AM,1.14E-05,4.99E-05,0,4.99E-05
1331,6/25/2014,10:00:00 AM,1.14E-05,4.98E-05,0,4.98E-05
1332,6/25/2014,11:00:00 AM,1.14E-05,4.96E-05,0,4.96E-05
1333,6/25/2014,12:00:00 PM,1.14E-05,4.94E-05,0,4.94E-05
1334,6/25/2014,1:00:00 PM,1.14E-05,4.93E-05,0,4.93E-05
1335,6/25/2014,2:00:00 PM,1.29E-05,4.91E-05,0,4.91E-05
1336,6/25/2014,3:00:00 PM,1.29E-05,4.90E-05,0,4.90E-05
1337,6/25/2014,4:00:00 PM,1.29E-05,4.88E-05,0,4.88E-05
1338,6/25/2014,5:00:00 PM,1.79E-05,4.86E-05,0,4.86E-05
1339,6/25/2014,6:00:00 PM,0.000169,4.85E-05,0,4.85E-05
1340,6/25/2014,7:00:00 PM,0.000321,5.15E-05,3.17E-06,4.83E-05
1341,6/25/2014,8:00:00 PM,0.000264,5.86E-05,1.00E-05,4.86E-05
1342,6/25/2014,9:00:00 PM,0.000264,4.98E-05,0,4.98E-05
1343,6/25/2014,10:00:00 PM,0.000904,0.000125431,7.58E-05,4.97E-05
1344,6/25/2014,11:00:00 PM,0.0123,0.000540205,0.000478895,6.13E-05
1345,6/26/2014,12:00:00 AM,0.0132,0.000325946,0.000150766,0.000175181
1346,6/26/2014,1:00:00 AM,0.00774,0.000256907,4.10E-05,0.000215923
1347,6/26/2014,2:00:00 AM,0.00666,0.000461577,0.000235576,0.000226002
1348,6/26/2014,3:00:00 AM,0.0059,0.002208881,0.001896868,0.000312014
1349,6/26/2014,4:00:00 AM,0.00468,0.010333037,0.009419493,0.000913544
1350,6/26/2014,5:00:00 AM,0.00326,0.005436209,0.002102949,0.00333326
1351,6/26/2014,6:00:00 AM,0.00256,0.004221919,0.000841179,0.003380739
1352,6/26/2014,7:00:00 AM,0.0021,0.003562483,0.000596358,0.002966124
1353,6/26/2014,8:00:00 AM,0.00175,0.003387364,0.000784682,0.002602681
1354,6/26/2014,9:00:00 AM,0.00147,0.002389835,0,0.002389835
1355,6/26/2014,10:00:00 AM,0.00125,0.002037864,0,0.002037864
1356,6/26/2014,11:00:00 AM,0.00116,0.001778988,0,0.001778988
1357,6/26/2014,12:00:00 PM,0.00108,0.001580032,0,0.001580032
1358,6/26/2014,1:00:00 PM,0.000997,0.001422065,0,0.001422065
1359,6/26/2014,2:00:00 PM,0.000922,0.00129344,0,0.00129344
1360,6/26/2014,3:00:00 PM,0.000846,0.001186581,0,0.001186581
1361,6/26/2014,4:00:00 PM,0.000796,0.001096333,0,0.001096333
1362,6/26/2014,5:00:00 PM,0.000745,0.001019061,0,0.001019061
1363,6/26/2014,6:00:00 PM,0.00068,0.000952128,0,0.000952128
1364,6/26/2014,7:00:00 PM,0.000619,0.00089357,0,0.00089357
1365,6/26/2014,8:00:00 PM,0.00059,0.000841893,0,0.000841893
1366,6/26/2014,9:00:00 PM,0.000576,0.000795943,0,0.000795943
1367,6/26/2014,10:00:00 PM,0.000533,0.000754809,0,0.000754809
1368,6/26/2014,11:00:00 PM,0.000493,0.000717766,0,0.000717766
1369,6/27/2014,12:00:00 AM,0.000454,0.000684229,0,0.000684229
1370,6/27/2014,1:00:00 AM,0.000443,0.000653719,0,0.000653719
1371,6/27/2014,2:00:00 AM,0.000418,0.000625841,0,0.000625841
1372,6/27/2014,3:00:00 AM,0.000396,0.000600266,0,0.000600266
1373,6/27/2014,4:00:00 AM,0.000385,0.000576719,0,0.000576719
1374,6/27/2014,5:00:00 AM,0.000364,0.000554966,0,0.000554966
1375,6/27/2014,6:00:00 AM,0.000352,0.000534809,0,0.000534809
1376,6/27/2014,7:00:00 AM,0.000341,0.000516077,0,0.000516077
1377,6/27/2014,8:00:00 AM,0.000321,0.000498623,0,0.000498623
1378,6/27/2014,9:00:00 AM,0.000311,0.000482321,0,0.000482321
1379,6/27/2014,10:00:00 AM,0.000291,0.000467058,0,0.000467058
1380,6/27/2014,11:00:00 AM,0.000264,0.00045274,0,0.00045274
1381,6/27/2014,12:00:00 PM,0.000246,0.000439279,0,0.000439279
1382,6/27/2014,1:00:00 PM,0.000238,0.000426601,0,0.000426601
1383,6/27/2014,2:00:00 PM,0.000229,0.000414639,0,0.000414639
1384,6/27/2014,3:00:00 PM,0.000213,0.000403335,0,0.000403335
1385,6/27/2014,4:00:00 PM,0.000205,0.000392634,0,0.000392634
1386,6/27/2014,5:00:00 PM,0.00019,0.00038249,0,0.00038249
1387,6/27/2014,6:00:00 PM,0.000176,0.00037286,0,0.00037286
1388,6/27/2014,7:00:00 PM,0.000176,0.000363706,0,0.000363706
1389,6/27/2014,8:00:00 PM,0.000169,0.000354993,0,0.000354993
1390,6/27/2014,9:00:00 PM,0.000169,0.00034669,0,0.00034669
1391,6/27/2014,10:00:00 PM,0.000155,0.000338769,0,0.000338769
1392,6/27/2014,11:00:00 PM,0.000155,0.000331204,0,0.000331204
1393,6/28/2014,12:00:00 AM,0.000155,0.000323971,0,0.000323971
1394,6/28/2014,1:00:00 AM,0.000149,0.000317049,0,0.000317049
1395,6/28/2014,2:00:00 AM,0.000149,0.000310418,0,0.000310418
1396,6/28/2014,3:00:00 AM,0.000149,0.00030406,0,0.00030406
1397,6/28/2014,4:00:00 AM,0.000149,0.000297959,0,0.000297959
