date,Time,day_month,P,Qse,Qgw,streamFlow,norm_streamFlow,stream_mmhr,storageRatio,areaRatio
5/29/2014,12:00:00,29-May,0,0,71.93338452,71.93338452,9.42E-05,0.094153645,0.904367593,0.437459837
5/29/2014,13:00:00,29-May,0,0,71.92839232,71.92839232,9.41E-05,0.09414711,0.904262985,0.437312487
5/29/2014,14:00:00,29-May,0,0,71.92340024,71.92340024,9.41E-05,0.094140576,0.904158384,0.437159535
5/29/2014,15:00:00,29-May,0,0,71.91840827,71.91840827,9.41E-05,0.094134042,0.90405379,0.436978757
5/29/2014,16:00:00,29-May,0,0,71.91341641,71.91341641,9.41E-05,0.094127508,0.903949204,0.436797991
5/29/2014,17:00:00,29-May,0,0,71.90842468,71.90842468,9.41E-05,0.094120975,0.903844625,0.436617237
5/29/2014,18:00:00,29-May,0,0,71.90343305,71.90343305,9.41E-05,0.094114441,0.903740053,0.436436496
5/29/2014,19:00:00,29-May,0,0,71.89844155,71.89844155,9.41E-05,0.094107908,0.903635489,0.436255767
5/29/2014,20:00:00,29-May,0,0,71.89345016,71.89345016,9.41E-05,0.094101375,0.903530931,0.436075051
5/29/2014,21:00:00,29-May,0,0,71.88845888,71.88845888,9.41E-05,0.094094841,0.903426381,0.435894348
5/29/2014,22:00:00,29-May,0,0,71.88346772,71.88346772,9.41E-05,0.094088309,0.903321839,0.435706236
5/29/2014,23:00:00,29-May,0,0,71.87847667,71.87847667,9.41E-05,0.094081776,0.903217303,0.435491868
5/30/2014,0:00:00,30-May,0,0,71.87348575,71.87348575,9.41E-05,0.094075243,0.903112775,0.435277516
5/30/2014,1:00:00,30-May,0,0,71.86849493,71.86849493,9.41E-05,0.094068711,0.903008254,0.435063178
5/30/2014,2:00:00,30-May,0,0,71.86350423,71.86350423,9.41E-05,0.094062178,0.90290374,0.434848855
5/30/2014,3:00:00,30-May,0,0,71.85851365,71.85851365,9.41E-05,0.094055646,0.902799234,0.434634548
5/30/2014,4:00:00,30-May,0,0,71.85352318,71.85352318,9.40E-05,0.094049114,0.902694735,0.434420255
5/30/2014,5:00:00,30-May,0,0,71.84853283,71.84853283,9.40E-05,0.094042582,0.902590243,0.434205977
5/30/2014,6:00:00,30-May,0,0,71.8435426,71.8435426,9.40E-05,0.094036051,0.902485758,0.433981551
5/30/2014,7:00:00,30-May,0,0,71.83855248,71.83855248,9.40E-05,0.094029519,0.902381281,0.433733377
5/30/2014,8:00:00,30-May,0,0,71.83356247,71.83356247,9.40E-05,0.094022988,0.90227681,0.43348522
5/30/2014,9:00:00,30-May,0,0,71.82857258,71.82857258,9.40E-05,0.094016456,0.902172348,0.43323708
5/30/2014,10:00:00,30-May,0,0,71.82358281,71.82358281,9.40E-05,0.094009925,0.902067892,0.432988958
5/30/2014,11:00:00,30-May,0,0,71.81859315,71.81859315,9.40E-05,0.094003394,0.901963444,0.432740852
5/30/2014,12:00:00,30-May,0,0,71.81360361,71.81360361,9.40E-05,0.093996863,0.901859002,0.432492764
5/30/2014,13:00:00,30-May,0,0,71.80861418,71.80861418,9.40E-05,0.093990333,0.901754568,0.432244693
5/30/2014,14:00:00,30-May,0,0,71.80362487,71.80362487,9.40E-05,0.093983802,0.901650142,0.432016431
5/30/2014,15:00:00,30-May,0,0,71.79863567,71.79863567,9.40E-05,0.093977272,0.901545722,0.431817233
5/30/2014,16:00:00,30-May,0,0,71.79364659,71.79364659,9.40E-05,0.093970742,0.90144131,0.431618048
5/30/2014,17:00:00,30-May,0.300000012,98.92686063,71.78865763,170.7155183,0.00022345,0.223449631,0.901526366,0.431780307
5/30/2014,18:00:00,30-May,1.299999952,428.8441854,71.79272173,500.6369071,0.000655284,0.65528391,0.902242717,0.433404235
5/30/2014,19:00:00,30-May,0.550000012,182.1164635,71.82694411,253.9434077,0.000332387,0.332386659,0.90248451,0.433978586
5/30/2014,20:00:00,30-May,1.200000048,397.8715831,71.83849285,469.7100759,0.000614804,0.614803764,0.903134727,0.435322533
5/30/2014,21:00:00,30-May,3.599999905,1197.311063,71.8695431,1269.180606,0.001661231,1.661231159,0.905288915,0.43871262
5/30/2014,22:00:00,30-May,2.349999905,787.6646065,71.97234947,859.636956,0.001125179,1.125179262,0.906649826,0.440405937
5/30/2014,23:00:00,30-May,0,0,72.03724715,72.03724715,9.43E-05,0.094289591,0.90654506,0.440275794
5/31/2014,0:00:00,31-May,0,0,72.03225255,72.03225255,9.43E-05,0.094283053,0.906440301,0.440145659
5/31/2014,1:00:00,31-May,0,0,72.02725806,72.02725806,9.43E-05,0.094276516,0.906335549,0.440015534
5/31/2014,2:00:00,31-May,0,0,72.02226369,72.02226369,9.43E-05,0.094269979,0.906230804,0.439885417
5/31/2014,3:00:00,31-May,0,0,72.01726944,72.01726944,9.43E-05,0.094263442,0.906126067,0.43975531
5/31/2014,4:00:00,31-May,0,0,72.0122753,72.0122753,9.43E-05,0.094256905,0.906021337,0.439625212
5/31/2014,5:00:00,31-May,0,0,72.00728128,72.00728128,9.43E-05,0.094250368,0.905916614,0.439495122
5/31/2014,6:00:00,31-May,0,0,72.00228737,72.00228737,9.42E-05,0.094243832,0.905811899,0.439364864
5/31/2014,7:00:00,31-May,0,0,71.99729357,71.99729357,9.42E-05,0.094237295,0.90570719,0.439234276
5/31/2014,8:00:00,31-May,0,0,71.9922999,71.9922999,9.42E-05,0.094230759,0.905602489,0.439103698
5/31/2014,9:00:00,31-May,0,0,71.98730633,71.98730633,9.42E-05,0.094224223,0.905497796,0.438973128
5/31/2014,10:00:00,31-May,0,0,71.98231289,71.98231289,9.42E-05,0.094217687,0.905393109,0.438842567
5/31/2014,11:00:00,31-May,0,0,71.97731956,71.97731956,9.42E-05,0.094211151,0.90528843,0.438712015
5/31/2014,12:00:00,31-May,0,0,71.97232634,71.97232634,9.42E-05,0.094204616,0.905183758,0.438581473
5/31/2014,13:00:00,31-May,0,0,71.96733324,71.96733324,9.42E-05,0.09419808,0.905079093,0.438450939
5/31/2014,14:00:00,31-May,0,0,71.96234026,71.96234026,9.42E-05,0.094191545,0.904974436,0.43831463
5/31/2014,15:00:00,31-May,0,0,71.95734739,71.95734739,9.42E-05,0.09418501,0.904869786,0.438167221
5/31/2014,16:00:00,31-May,0,0,71.95235463,71.95235463,9.42E-05,0.094178475,0.904765143,0.438019822
5/31/2014,17:00:00,31-May,0,0,71.94736199,71.94736199,9.42E-05,0.09417194,0.904660507,0.437872433
5/31/2014,18:00:00,31-May,0,0,71.94236947,71.94236947,9.42E-05,0.094165405,0.904555879,0.437725054
5/31/2014,19:00:00,31-May,0,0,71.93737706,71.93737706,9.42E-05,0.094158871,0.904451257,0.437577686
5/31/2014,20:00:00,31-May,0,0,71.93238477,71.93238477,9.42E-05,0.094152336,0.904346643,0.437430328
5/31/2014,21:00:00,31-May,0,0,71.92739259,71.92739259,9.41E-05,0.094145802,0.904242037,0.43728298
5/31/2014,22:00:00,31-May,0,0,71.92240053,71.92240053,9.41E-05,0.094139268,0.904137437,0.437123332
5/31/2014,23:00:00,31-May,0,0,71.91740859,71.91740859,9.41E-05,0.094132734,0.904032845,0.436942555
6/1/2014,0:00:00,1-Jun,0,0,71.91241676,71.91241676,9.41E-05,0.0941262,0.903928261,0.436761792
6/1/2014,1:00:00,1-Jun,0,0,71.90742504,71.90742504,9.41E-05,0.094119666,0.903823683,0.436581041
6/1/2014,2:00:00,1-Jun,0,0,71.90243344,71.90243344,9.41E-05,0.094113133,0.903719113,0.436400302
6/1/2014,3:00:00,1-Jun,0,0,71.89744196,71.89744196,9.41E-05,0.094106599,0.90361455,0.436219576
6/1/2014,4:00:00,1-Jun,0,0,71.89245059,71.89245059,9.41E-05,0.094100066,0.903509994,0.436038863
6/1/2014,5:00:00,1-Jun,0,0,71.88745934,71.88745934,9.41E-05,0.094093533,0.903405445,0.435858162
6/1/2014,6:00:00,1-Jun,0,0,71.8824682,71.8824682,9.41E-05,0.094087,0.903300904,0.435663305
6/1/2014,7:00:00,1-Jun,0,0,71.87747718,71.87747718,9.41E-05,0.094080468,0.90319637,0.435448941
6/1/2014,8:00:00,1-Jun,0,0,71.87248628,71.87248628,9.41E-05,0.094073935,0.903091843,0.435234591
6/1/2014,9:00:00,1-Jun,0,0,71.86749548,71.86749548,9.41E-05,0.094067402,0.902987324,0.435020257
6/1/2014,10:00:00,1-Jun,0,0,71.86250481,71.86250481,9.41E-05,0.09406087,0.902882811,0.434805937
6/1/2014,11:00:00,1-Jun,0,0,71.85751425,71.85751425,9.41E-05,0.094054338,0.902778306,0.434591632
6/1/2014,12:00:00,1-Jun,0,0,71.85252381,71.85252381,9.40E-05,0.094047806,0.902673809,0.434377342
6/1/2014,13:00:00,1-Jun,0,0,71.84753348,71.84753348,9.40E-05,0.094041274,0.902569318,0.434163067
6/1/2014,14:00:00,1-Jun,0,0,71.84254326,71.84254326,9.40E-05,0.094034742,0.902464835,0.43393185
6/1/2014,15:00:00,1-Jun,0,0,71.83755317,71.83755317,9.40E-05,0.094028211,0.902360359,0.43368368
6/1/2014,16:00:00,1-Jun,0,0,71.83256319,71.83256319,9.40E-05,0.09402168,0.90225589,0.433435526
6/1/2014,17:00:00,1-Jun,0,0,71.82757332,71.82757332,9.40E-05,0.094015148,0.902151429,0.43318739
6/1/2014,18:00:00,1-Jun,0,0,71.82258357,71.82258357,9.40E-05,0.094008617,0.902046974,0.432939271
6/1/2014,19:00:00,1-Jun,0,0,71.81759393,71.81759393,9.40E-05,0.094002086,0.901942528,0.432691169
6/1/2014,20:00:00,1-Jun,0,0,71.81260441,71.81260441,9.40E-05,0.093995556,0.901838088,0.432443084
6/1/2014,21:00:00,1-Jun,0,0,71.80761501,71.80761501,9.40E-05,0.093989025,0.901733655,0.432195017
6/1/2014,22:00:00,1-Jun,0,0,71.80262572,71.80262572,9.40E-05,0.093982494,0.90162923,0.431976538
6/1/2014,23:00:00,1-Jun,0,0,71.79763655,71.79763655,9.40E-05,0.093975964,0.901524812,0.431777343
6/2/2014,0:00:00,2-Jun,0,0,71.79264749,71.79264749,9.40E-05,0.093969434,0.901420402,0.431578161
6/2/2014,1:00:00,2-Jun,0,0,71.78765855,71.78765855,9.40E-05,0.093962904,0.901315998,0.431378994
6/2/2014,2:00:00,2-Jun,0,0,71.78266972,71.78266972,9.40E-05,0.093956374,0.901211602,0.43117984
6/2/2014,3:00:00,2-Jun,0,0,71.77768101,71.77768101,9.39E-05,0.093949844,0.901107213,0.4309807
6/2/2014,4:00:00,2-Jun,0,0,71.77269242,71.77269242,9.39E-05,0.093943315,0.901002832,0.430781574
6/2/2014,5:00:00,2-Jun,0,0,71.76770394,71.76770394,9.39E-05,0.093936785,0.900898457,0.430582461
6/2/2014,6:00:00,2-Jun,0,0,71.76271557,71.76271557,9.39E-05,0.093930256,0.90079409,0.430382796
6/2/2014,7:00:00,2-Jun,0,0,71.75772732,71.75772732,9.39E-05,0.093923727,0.90068973,0.430182942
6/2/2014,8:00:00,2-Jun,0,0,71.75273919,71.75273919,9.39E-05,0.093917198,0.900585378,0.429983103
6/2/2014,9:00:00,2-Jun,0,0,71.74775117,71.74775117,9.39E-05,0.093910669,0.900481032,0.429783277
6/2/2014,10:00:00,2-Jun,0,0,71.74276327,71.74276327,9.39E-05,0.09390414,0.900376694,0.429583465
6/2/2014,11:00:00,2-Jun,0,0,71.73777548,71.73777548,9.39E-05,0.093897612,0.900272363,0.429383667
6/2/2014,12:00:00,2-Jun,0,0,71.73278781,71.73278781,9.39E-05,0.093891084,0.90016804,0.429183883
6/2/2014,13:00:00,2-Jun,0,0,71.72780026,71.72780026,9.39E-05,0.093884555,0.900063723,0.428984113
6/2/2014,14:00:00,2-Jun,0,0,71.72281282,71.72281282,9.39E-05,0.093878027,0.899959414,0.428798627
6/2/2014,15:00:00,2-Jun,0,0,71.7178255,71.7178255,9.39E-05,0.093871499,0.899855112,0.428614825
6/2/2014,16:00:00,2-Jun,0,0,71.71283829,71.71283829,9.39E-05,0.093864972,0.899750818,0.428431035
6/2/2014,17:00:00,2-Jun,0,0,71.70785119,71.70785119,9.39E-05,0.093858444,0.89964653,0.428247258
6/2/2014,18:00:00,2-Jun,0,0,71.70286422,71.70286422,9.39E-05,0.093851917,0.89954225,0.428063494
6/2/2014,19:00:00,2-Jun,0,0,71.69787736,71.69787736,9.38E-05,0.093845389,0.899437977,0.427879743
6/2/2014,20:00:00,2-Jun,0,0,71.69289061,71.69289061,9.38E-05,0.093838862,0.899333712,0.427696004
6/2/2014,21:00:00,2-Jun,0,0,71.68790398,71.68790398,9.38E-05,0.093832335,0.899229453,0.427514868
6/2/2014,22:00:00,2-Jun,0,0,71.68291746,71.68291746,9.38E-05,0.093825808,0.899125202,0.42736398
6/2/2014,23:00:00,2-Jun,0,0,71.67793107,71.67793107,9.38E-05,0.093819281,0.899020959,0.427213102
6/3/2014,0:00:00,3-Jun,0,0,71.67294478,71.67294478,9.38E-05,0.093812755,0.898916722,0.427062235
6/3/2014,1:00:00,3-Jun,0,0,71.66795861,71.66795861,9.38E-05,0.093806229,0.898812493,0.426911378
6/3/2014,2:00:00,3-Jun,0,0,71.66297256,71.66297256,9.38E-05,0.093799702,0.898708271,0.426760532
6/3/2014,3:00:00,3-Jun,0,0,71.65798663,71.65798663,9.38E-05,0.093793176,0.898604056,0.426609697
6/3/2014,4:00:00,3-Jun,0,0,71.6530008,71.6530008,9.38E-05,0.09378665,0.898499848,0.426458871
6/3/2014,5:00:00,3-Jun,0,0,71.6480151,71.6480151,9.38E-05,0.093780124,0.898395648,0.426312739
6/3/2014,6:00:00,3-Jun,0,0,71.64302951,71.64302951,9.38E-05,0.093773599,0.898291455,0.426178177
6/3/2014,7:00:00,3-Jun,0,0,71.63804404,71.63804404,9.38E-05,0.093767073,0.898187269,0.426043625
6/3/2014,8:00:00,3-Jun,0,0,71.63305868,71.63305868,9.38E-05,0.093760548,0.89808309,0.425909082
6/3/2014,9:00:00,3-Jun,0,0,71.62807343,71.62807343,9.38E-05,0.093754023,0.897978919,0.425774549
6/3/2014,10:00:00,3-Jun,0,0,71.62308831,71.62308831,9.37E-05,0.093747498,0.897874755,0.425640024
6/3/2014,11:00:00,3-Jun,0,0,71.6181033,71.6181033,9.37E-05,0.093740973,0.897770598,0.42550551
6/3/2014,12:00:00,3-Jun,0,0,71.6131184,71.6131184,9.37E-05,0.093734448,0.897666449,0.425371004
6/3/2014,13:00:00,3-Jun,0,0,71.60813362,71.60813362,9.37E-05,0.093727924,0.897562306,0.42523624
6/3/2014,14:00:00,3-Jun,0,0,71.60314896,71.60314896,9.37E-05,0.093721399,0.897458171,0.425101242
6/3/2014,15:00:00,3-Jun,0,0,71.59816441,71.59816441,9.37E-05,0.093714875,0.897354043,0.424966252
6/3/2014,16:00:00,3-Jun,0,0,71.59317997,71.59317997,9.37E-05,0.093708351,0.897249923,0.424831272
6/3/2014,17:00:00,3-Jun,0,0,71.58819566,71.58819566,9.37E-05,0.093701827,0.89714581,0.424696302
6/3/2014,18:00:00,3-Jun,0,0,71.58321145,71.58321145,9.37E-05,0.093695303,0.897041703,0.424561341
6/3/2014,19:00:00,3-Jun,0,0,71.57822737,71.57822737,9.37E-05,0.093688779,0.896937605,0.424426389
6/3/2014,20:00:00,3-Jun,0,0,71.5732434,71.5732434,9.37E-05,0.093682256,0.896833513,0.424291447
6/3/2014,21:00:00,3-Jun,0,0,71.56825954,71.56825954,9.37E-05,0.093675732,0.896729429,0.424103067
6/3/2014,22:00:00,3-Jun,0,0,71.5632758,71.5632758,9.37E-05,0.093669209,0.896625352,0.423899917
6/3/2014,23:00:00,3-Jun,0,0,71.55829218,71.55829218,9.37E-05,0.093662686,0.896521282,0.423696781
6/4/2014,0:00:00,4-Jun,0,0,71.55330867,71.55330867,9.37E-05,0.093656163,0.896417219,0.42349366
6/4/2014,1:00:00,4-Jun,0.150000006,48.53237532,71.54832528,120.0807006,0.000157174,0.157173692,0.896409248,0.423478101
6/4/2014,2:00:00,4-Jun,0,0,71.54794355,71.54794355,9.36E-05,0.093649141,0.896305194,0.423274994
6/4/2014,3:00:00,4-Jun,0,0,71.54296029,71.54296029,9.36E-05,0.093642618,0.896201146,0.423071902
6/4/2014,4:00:00,4-Jun,0,0,71.53797714,71.53797714,9.36E-05,0.093636096,0.896097106,0.422868824
6/4/2014,5:00:00,4-Jun,0,0,71.5329941,71.5329941,9.36E-05,0.093629573,0.895993073,0.422668113
6/4/2014,6:00:00,4-Jun,0,0,71.52801118,71.52801118,9.36E-05,0.093623051,0.895889047,0.422481282
6/4/2014,7:00:00,4-Jun,0,0,71.52302837,71.52302837,9.36E-05,0.093616529,0.895785028,0.422294465
6/4/2014,8:00:00,4-Jun,0.150000006,48.39494756,71.51804568,119.9129932,0.000156954,0.15695418,0.895777301,0.422280587
6/4/2014,9:00:00,4-Jun,0,0,71.51767554,71.51767554,9.36E-05,0.093609523,0.895673291,0.422093783
6/4/2014,10:00:00,4-Jun,0,0,71.51269297,71.51269297,9.36E-05,0.093603001,0.895569287,0.421906992
6/4/2014,11:00:00,4-Jun,0,0,71.50771052,71.50771052,9.36E-05,0.09359648,0.895465291,0.421720215
6/4/2014,12:00:00,4-Jun,0,0,71.50272819,71.50272819,9.36E-05,0.093589958,0.895361302,0.42153345
6/4/2014,13:00:00,4-Jun,0,0,71.49774597,71.49774597,9.36E-05,0.093583437,0.89525732,0.421346698
6/4/2014,14:00:00,4-Jun,0,0,71.49276387,71.49276387,9.36E-05,0.093576916,0.895153345,0.421204691
6/4/2014,15:00:00,4-Jun,0,0,71.48778188,71.48778188,9.36E-05,0.093570395,0.895049378,0.421102458
6/4/2014,16:00:00,4-Jun,0,0,71.48280001,71.48280001,9.36E-05,0.093563874,0.894945418,0.421000232
6/4/2014,17:00:00,4-Jun,0,0,71.47781826,71.47781826,9.36E-05,0.093557354,0.894841465,0.420898013
6/4/2014,18:00:00,4-Jun,0,0,71.47283662,71.47283662,9.36E-05,0.093550833,0.89473752,0.420795802
6/4/2014,19:00:00,4-Jun,0,0,71.46785509,71.46785509,9.35E-05,0.093544313,0.894633581,0.420693597
6/4/2014,20:00:00,4-Jun,0,0,71.46287369,71.46287369,9.35E-05,0.093537793,0.89452965,0.4205914
6/4/2014,21:00:00,4-Jun,0,0,71.45789239,71.45789239,9.35E-05,0.093531273,0.894425727,0.42048921
6/4/2014,22:00:00,4-Jun,0,0,71.45291122,71.45291122,9.35E-05,0.093524753,0.89432181,0.420342384
6/4/2014,23:00:00,4-Jun,0,0,71.44793016,71.44793016,9.35E-05,0.093518233,0.894217901,0.420188547
6/5/2014,0:00:00,5-Jun,0,0,71.44294921,71.44294921,9.35E-05,0.093511714,0.894113999,0.420034721
6/5/2014,1:00:00,5-Jun,0,0,71.43796838,71.43796838,9.35E-05,0.093505194,0.894010104,0.419880905
6/5/2014,2:00:00,5-Jun,0,0,71.43298767,71.43298767,9.35E-05,0.093498675,0.893906216,0.4197271
6/5/2014,3:00:00,5-Jun,0,0,71.42800707,71.42800707,9.35E-05,0.093492156,0.893802336,0.419573306
6/5/2014,4:00:00,5-Jun,0,0,71.42302659,71.42302659,9.35E-05,0.093485637,0.893698463,0.419419522
6/5/2014,5:00:00,5-Jun,0,0,71.41804623,71.41804623,9.35E-05,0.093479118,0.893594597,0.419246478
6/5/2014,6:00:00,5-Jun,0,0,71.41306598,71.41306598,9.35E-05,0.093472599,0.893490738,0.419006402
6/5/2014,7:00:00,5-Jun,0,0,71.40808584,71.40808584,9.35E-05,0.093466081,0.893386887,0.418766342
6/5/2014,8:00:00,5-Jun,0,0,71.40310582,71.40310582,9.35E-05,0.093459563,0.893283043,0.418526299
6/5/2014,9:00:00,5-Jun,0,0,71.39812592,71.39812592,9.35E-05,0.093453044,0.893179206,0.418286273
6/5/2014,10:00:00,5-Jun,0,0,71.39314613,71.39314613,9.34E-05,0.093446526,0.893075376,0.418046264
6/5/2014,11:00:00,5-Jun,0,0,71.38816646,71.38816646,9.34E-05,0.093440008,0.892971554,0.417806271
6/5/2014,12:00:00,5-Jun,0,0,71.38318691,71.38318691,9.34E-05,0.093433491,0.892867738,0.417566295
6/5/2014,13:00:00,5-Jun,0,0,71.37820747,71.37820747,9.34E-05,0.093426973,0.892763931,0.417346672
6/5/2014,14:00:00,5-Jun,0,0,71.37322814,71.37322814,9.34E-05,0.093420456,0.89266013,0.417140244
6/5/2014,15:00:00,5-Jun,0,0,71.36824893,71.36824893,9.34E-05,0.093413938,0.892556336,0.416933832
6/5/2014,16:00:00,5-Jun,0,0,71.36326984,71.36326984,9.34E-05,0.093407421,0.89245255,0.416727433
6/5/2014,17:00:00,5-Jun,0,0,71.35829087,71.35829087,9.34E-05,0.093400904,0.892348771,0.416521049
6/5/2014,18:00:00,5-Jun,0,0,71.353312,71.353312,9.34E-05,0.093394387,0.892245,0.416314679
6/5/2014,19:00:00,5-Jun,0,0,71.34833326,71.34833326,9.34E-05,0.093387871,0.892141235,0.416108324
6/5/2014,20:00:00,5-Jun,0,0,71.34335463,71.34335463,9.34E-05,0.093381354,0.892037478,0.415901972
6/5/2014,21:00:00,5-Jun,0,0,71.33837612,71.33837612,9.34E-05,0.093374838,0.891933728,0.415694882
6/5/2014,22:00:00,5-Jun,0,0,71.33339772,71.33339772,9.34E-05,0.093368322,0.891829985,0.415487807
6/5/2014,23:00:00,5-Jun,0.400000006,126.9730756,71.32841944,198.3014951,0.000259557,0.259556931,0.891986033,0.415799285
6/6/2014,0:00:00,6-Jun,0,0,71.33590758,71.33590758,9.34E-05,0.093371607,0.891882286,0.415592203
6/6/2014,1:00:00,6-Jun,0,0,71.33092924,71.33092924,9.34E-05,0.093365091,0.891778547,0.415385134
6/6/2014,2:00:00,6-Jun,0,0,71.32595101,71.32595101,9.34E-05,0.093358575,0.891674815,0.415178081
6/6/2014,3:00:00,6-Jun,0,0,71.3209729,71.3209729,9.34E-05,0.093352059,0.891571091,0.414971041
6/6/2014,4:00:00,6-Jun,0,0,71.31599491,71.31599491,9.33E-05,0.093345543,0.891467373,0.414764016
6/6/2014,5:00:00,6-Jun,0,0,71.31101703,71.31101703,9.33E-05,0.093339028,0.891363663,0.414557006
6/6/2014,6:00:00,6-Jun,0,0,71.30603927,71.30603927,9.33E-05,0.093332512,0.89125996,0.41435001
6/6/2014,7:00:00,6-Jun,0,0,71.30106163,71.30106163,9.33E-05,0.093325997,0.891156264,0.414109703
6/6/2014,8:00:00,6-Jun,0,0,71.2960841,71.2960841,9.33E-05,0.093319482,0.891052576,0.413867351
6/6/2014,9:00:00,6-Jun,0,0,71.29110668,71.29110668,9.33E-05,0.093312967,0.890948894,0.413625015
6/6/2014,10:00:00,6-Jun,0,0,71.28612939,71.28612939,9.33E-05,0.093306452,0.89084522,0.413382696
6/6/2014,11:00:00,6-Jun,0,0,71.2811522,71.2811522,9.33E-05,0.093299937,0.890741554,0.413140394
6/6/2014,12:00:00,6-Jun,0,0,71.27617514,71.27617514,9.33E-05,0.093293423,0.890637894,0.41289811
6/6/2014,13:00:00,6-Jun,0,0,71.27119819,71.27119819,9.33E-05,0.093286909,0.890534242,0.412655842
6/6/2014,14:00:00,6-Jun,0,0,71.26622135,71.26622135,9.33E-05,0.093280394,0.890430597,0.412447723
6/6/2014,15:00:00,6-Jun,0,0,71.26124463,71.26124463,9.33E-05,0.09327388,0.890326959,0.412291431
6/6/2014,16:00:00,6-Jun,0,0,71.25626803,71.25626803,9.33E-05,0.093267367,0.890223328,0.412135151
6/6/2014,17:00:00,6-Jun,0,0,71.25129154,71.25129154,9.33E-05,0.093260853,0.890119705,0.411978881
6/6/2014,18:00:00,6-Jun,0,0,71.24631517,71.24631517,9.33E-05,0.093254339,0.890016089,0.411822622
6/6/2014,19:00:00,6-Jun,0,0,71.24133892,71.24133892,9.32E-05,0.093247826,0.88991248,0.411666375
6/6/2014,20:00:00,6-Jun,0,0,71.23636278,71.23636278,9.32E-05,0.093241313,0.889808878,0.411510138
6/6/2014,21:00:00,6-Jun,0,0,71.23138675,71.23138675,9.32E-05,0.093234799,0.889705284,0.411353912
6/6/2014,22:00:00,6-Jun,0,0,71.22641085,71.22641085,9.32E-05,0.093228286,0.889601697,0.411105627
6/6/2014,23:00:00,6-Jun,0,0,71.22143505,71.22143505,9.32E-05,0.093221774,0.889498117,0.410844336
6/7/2014,0:00:00,7-Jun,0,0,71.21645938,71.21645938,9.32E-05,0.093215261,0.889394544,0.410583064
6/7/2014,1:00:00,7-Jun,0,0,71.21148382,71.21148382,9.32E-05,0.093208748,0.889290979,0.41032181
6/7/2014,2:00:00,7-Jun,0,0,71.20650837,71.20650837,9.32E-05,0.093202236,0.88918742,0.410060574
6/7/2014,3:00:00,7-Jun,0,0,71.20153305,71.20153305,9.32E-05,0.093195724,0.889083869,0.409799356
6/7/2014,4:00:00,7-Jun,0,0,71.19655783,71.19655783,9.32E-05,0.093189212,0.888980326,0.409538156
6/7/2014,5:00:00,7-Jun,0,0,71.19158274,71.19158274,9.32E-05,0.0931827,0.888876789,0.409296456
6/7/2014,6:00:00,7-Jun,0,0,71.18660776,71.18660776,9.32E-05,0.093176188,0.88877326,0.409086766
6/7/2014,7:00:00,7-Jun,0,0,71.18163289,71.18163289,9.32E-05,0.093169677,0.888669738,0.408877091
6/7/2014,8:00:00,7-Jun,0,0,71.17665814,71.17665814,9.32E-05,0.093163165,0.888566223,0.408667431
6/7/2014,9:00:00,7-Jun,0,0,71.17168351,71.17168351,9.32E-05,0.093156654,0.888462715,0.408457785
6/7/2014,10:00:00,7-Jun,0,0,71.16670899,71.16670899,9.32E-05,0.093150143,0.888359215,0.408248154
6/7/2014,11:00:00,7-Jun,0,0,71.16173459,71.16173459,9.31E-05,0.093143632,0.888255722,0.408038537
6/7/2014,12:00:00,7-Jun,0,0,71.1567603,71.1567603,9.31E-05,0.093137121,0.888152236,0.407828936
6/7/2014,13:00:00,7-Jun,0,0,71.15178613,71.15178613,9.31E-05,0.09313061,0.888048757,0.407697898
6/7/2014,14:00:00,7-Jun,0,0,71.14681208,71.14681208,9.31E-05,0.0931241,0.887945286,0.407575205
6/7/2014,15:00:00,7-Jun,0,0,71.14183814,71.14183814,9.31E-05,0.093117589,0.887841822,0.40745252
6/7/2014,16:00:00,7-Jun,0,0,71.13686432,71.13686432,9.31E-05,0.093111079,0.887738365,0.407329845
6/7/2014,17:00:00,7-Jun,0,0,71.13189062,71.13189062,9.31E-05,0.093104569,0.887634915,0.407207177
6/7/2014,18:00:00,7-Jun,0,0,71.12691703,71.12691703,9.31E-05,0.093098059,0.887531473,0.407084519
6/7/2014,19:00:00,7-Jun,0,0,71.12194355,71.12194355,9.31E-05,0.093091549,0.887428038,0.406961868
6/7/2014,20:00:00,7-Jun,0,0,71.11697019,71.11697019,9.31E-05,0.09308504,0.88732461,0.406823105
6/7/2014,21:00:00,7-Jun,0,0,71.11199695,71.11199695,9.31E-05,0.09307853,0.887221189,0.406664864
6/7/2014,22:00:00,7-Jun,0,0,71.10702382,71.10702382,9.31E-05,0.093072021,0.887117775,0.406506635
6/7/2014,23:00:00,7-Jun,0,0,71.10205081,71.10205081,9.31E-05,0.093065512,0.887014369,0.406348417
6/8/2014,0:00:00,8-Jun,0,0,71.09707792,71.09707792,9.31E-05,0.093059003,0.88691097,0.406190209
6/8/2014,1:00:00,8-Jun,0,0,71.09210514,71.09210514,9.31E-05,0.093052494,0.886807578,0.406032013
6/8/2014,2:00:00,8-Jun,0,0,71.08713248,71.08713248,9.30E-05,0.093045985,0.886704193,0.405873828
6/8/2014,3:00:00,8-Jun,0,0,71.08215993,71.08215993,9.30E-05,0.093039476,0.886600816,0.40571478
6/8/2014,4:00:00,8-Jun,0,0,71.0771875,71.0771875,9.30E-05,0.093032968,0.886497446,0.405520779
