,date,hour,day_month,P,Qse,Qgw,streamFlow,norm_streamFlow,storageRatio,areaRatio
2538,2014-08-14,17:00:00,14-Aug,0.0,0.0,74.34119992280219,74.34119992280219,9.730523550104998e-05,0.9553837910479248,0.5550044888436644
2539,2014-08-14,18:00:00,14-Aug,0.0,0.0,74.33615263509506,74.33615263509506,9.729862910352756e-05,0.9552756812782403,0.5547534229270423
2540,2014-08-14,19:00:00,14-Aug,0.0,0.0,74.33110546161086,74.33110546161086,9.72920228555116e-05,0.9551675788488313,0.5545023740569187
2541,2014-08-14,20:00:00,14-Aug,0.0,0.0,74.32605840235217,74.32605840235217,9.728541675700547e-05,0.9550594837595319,0.5542513422329078
2542,2014-08-14,21:00:00,14-Aug,0.0,0.0,74.32101145732157,74.32101145732157,9.727881080801253e-05,0.9549513960101758,0.5540003274546238
2543,2014-08-14,22:00:00,14-Aug,0.0,0.0,74.31596462652166,74.31596462652166,9.72722050085362e-05,0.9548433156005968,0.5537303167344256
2544,2014-08-14,23:00:00,14-Aug,0.0,0.0,74.31091790995502,74.31091790995502,9.726559935857987e-05,0.9547352425306288,0.5533850634883409
2545,2014-08-15,00:00:00,15-Aug,0.0,0.0,74.30587130762422,74.30587130762422,9.725899385814687e-05,0.9546271768001058,0.5530398336890519
2546,2014-08-15,01:00:00,15-Aug,0.0,0.0,74.30082481953187,74.30082481953187,9.725238850724067e-05,0.9545191184088616,0.5526946273360279
2547,2014-08-15,02:00:00,15-Aug,0.0,0.0,74.29577844568054,74.29577844568054,9.724578330586458e-05,0.95441106735673,0.5523494444287378
2548,2014-08-15,03:00:00,15-Aug,0.0,0.0,74.29073218607283,74.29073218607283,9.723917825402203e-05,0.9543030236435449,0.5520042849666512
2549,2014-08-15,04:00:00,15-Aug,0.0,0.0,74.28568604071131,74.28568604071131,9.723257335171637e-05,0.9541949872691402,0.5516591489492372
2550,2014-08-15,05:00:00,15-Aug,0.0,0.0,74.28064000959859,74.28064000959859,9.722596859895102e-05,0.9540869582333497,0.5513140363759649
2551,2014-08-15,06:00:00,15-Aug,0.0,0.0,74.27559409273722,74.27559409273722,9.721936399572934e-05,0.9539789365360072,0.5509689472463035
2552,2014-08-15,07:00:00,15-Aug,0.0,0.0,74.27054829012984,74.27054829012984,9.721275954205476e-05,0.9538709221769465,0.550623881559722
2553,2014-08-15,08:00:00,15-Aug,0.0,0.0,74.26550260177898,74.26550260177898,9.72061552379306e-05,0.9537629151560014,0.5501320782789063
2554,2014-08-15,09:00:00,15-Aug,0.0,0.0,74.26045702768727,74.26045702768727,9.719955108336029e-05,0.953654915473006,0.5493850837830718
2555,2014-08-15,10:00:00,15-Aug,0.0,0.0,74.25541156785727,74.25541156785727,9.719294707834721e-05,0.9535469231277938,0.5486381400400133
2556,2014-08-15,11:00:00,15-Aug,0.0,0.0,74.25036622229158,74.25036622229158,9.718634322289473e-05,0.9534389381201989,0.5478912470485827
2557,2014-08-15,12:00:00,15-Aug,0.0,0.0,74.24532099099281,74.24532099099281,9.717973951700629e-05,0.953330960450055,0.5471444048076306
2558,2014-08-15,13:00:00,15-Aug,0.0,0.0,74.24027587396351,74.24027587396351,9.717313596068523e-05,0.9532229901171959,0.5463976133160057
2559,2014-08-15,14:00:00,15-Aug,0.0,0.0,74.23523087120628,74.23523087120628,9.716653255393492e-05,0.9531150271214552,0.5456508725725586
2560,2014-08-15,15:00:00,15-Aug,0.0,0.0,74.23018598272373,74.23018598272373,9.71599292967588e-05,0.9530070714626672,0.544904182576142
2561,2014-08-15,16:00:00,15-Aug,0.0,0.0,74.22514120851842,74.22514120851842,9.715332618916023e-05,0.9528991231406653,0.5441575433256048
2562,2014-08-15,17:00:00,15-Aug,0.0,0.0,74.22009654859296,74.22009654859296,9.714672323114263e-05,0.9527911821552834,0.5434109548197976
