timestep,Precip_mm,Precip_m,hourly_discharge_cmd,hourly_discharge_cms
01/24/2007 23,0,0,119.06,0.001378009
01/25/2007 00,0.1,0.0001,123.49,0.001429282
01/25/2007 01,0,0,132.35,0.001531829
01/25/2007 02,0,0,141.2,0.001634259
01/25/2007 03,0,0,148.58,0.001719676
01/25/2007 04,0,0,150.06,0.001736806
01/25/2007 05,0,0,154.48,0.001787963
01/25/2007 06,0.1,0.0001,160.39,0.001856366
01/25/2007 07,0,0,160.39,0.001856366
01/25/2007 08,0,0,160.39,0.001856366
01/25/2007 09,0,0,160.39,0.001856366
01/25/2007 10,0,0,160.39,0.001856366
01/25/2007 11,0,0,160.39,0.001856366
01/25/2007 12,0,0,160.39,0.001856366
01/25/2007 13,0,0,160.39,0.001856366
01/25/2007 14,0,0,160.39,0.001856366
01/25/2007 15,0,0,160.39,0.001856366
01/25/2007 16,0,0,160.39,0.001856366
01/25/2007 17,0.5,0.0005,160.39,0.001856366
01/25/2007 18,0,0,160.39,0.001856366
01/25/2007 19,0,0,160.39,0.001856366
01/25/2007 20,0,0,160.39,0.001856366
01/25/2007 21,0,0,160.39,0.001856366
01/25/2007 22,0,0,160.39,0.001856366
01/25/2007 23,0,0,160.39,0.001856366
01/26/2007 00,0,0,153.01,0.001770949
01/26/2007 01,0,0,144.15,0.001668403
01/26/2007 02,0,0,135.3,0.001565972
01/26/2007 03,0,0,126.44,0.001463426
01/26/2007 04,0,0,117.59,0.001360995
01/26/2007 05,0,0,108.73,0.001258449
01/26/2007 06,0,0,105.78,0.001224306
01/26/2007 07,0,0,105.78,0.001224306
01/26/2007 08,0,0,105.78,0.001224306
01/26/2007 09,0,0,107.26,0.001241435
01/26/2007 10,0,0,107.26,0.001241435
01/26/2007 11,0,0,107.26,0.001241435
01/26/2007 12,0,0,107.26,0.001241435
01/26/2007 13,0,0,107.26,0.001241435
01/26/2007 14,0,0,107.26,0.001241435
01/26/2007 15,0,0,105.78,0.001224306
01/26/2007 16,0.1,0.0001,105.78,0.001224306
01/26/2007 17,0,0,113.16,0.001309722
01/26/2007 18,0.1,0.0001,122.01,0.001412153
01/26/2007 19,0,0,130.87,0.001514699
01/26/2007 20,0,0,139.73,0.001617245
01/26/2007 21,0,0,148.58,0.001719676
01/26/2007 22,0,0,157.44,0.001822222
01/26/2007 23,0,0,160.39,0.001856366
01/27/2007 00,0,0,160.39,0.001856366
01/27/2007 01,0,0,160.39,0.001856366
01/27/2007 02,0,0,155.96,0.001805093
01/27/2007 03,0,0,147.1,0.001702546
01/27/2007 04,0,0,138.25,0.001600116
01/27/2007 05,0,0,129.39,0.001497569
01/27/2007 06,0,0,120.54,0.001395139
01/27/2007 07,0,0,111.68,0.001292593
01/27/2007 08,0,0,105.78,0.001224306
01/27/2007 09,0,0,105.78,0.001224306
01/27/2007 10,0,0,105.78,0.001224306
01/27/2007 11,0,0,105.78,0.001224306
01/27/2007 12,0,0,105.78,0.001224306
01/27/2007 13,0,0,107.26,0.001241435
01/27/2007 14,0.1,0.0001,110.21,0.001275579
01/27/2007 15,0,0,110.21,0.001275579
01/27/2007 16,0,0,113.16,0.001309722
01/27/2007 17,0,0,122.01,0.001412153
01/27/2007 18,0,0,130.87,0.001514699
01/27/2007 19,0,0,138.25,0.001600116
01/27/2007 20,0,0,144.15,0.001668403
01/27/2007 21,0,0,153.01,0.001770949
01/27/2007 22,0,0,158.91,0.001839236
01/27/2007 23,0,0,160.39,0.001856366
01/28/2007 00,0,0,160.39,0.001856366
01/28/2007 01,0,0,160.39,0.001856366
01/28/2007 02,0,0,160.39,0.001856366
01/28/2007 03,0,0,160.39,0.001856366
01/28/2007 04,0,0,160.39,0.001856366
01/28/2007 05,0,0,160.39,0.001856366
01/28/2007 06,0,0,160.39,0.001856366
01/28/2007 07,0,0,160.39,0.001856366
01/28/2007 08,0,0,160.39,0.001856366
01/28/2007 09,0,0,160.39,0.001856366
01/28/2007 10,0,0,160.39,0.001856366
01/28/2007 11,0,0,160.39,0.001856366
01/28/2007 12,0,0,160.39,0.001856366
01/28/2007 13,0,0,160.39,0.001856366
01/28/2007 14,0.3,0.0003,160.39,0.001856366
01/28/2007 15,0,0,160.39,0.001856366
01/28/2007 16,0,0,160.39,0.001856366
01/28/2007 17,0,0,160.39,0.001856366
01/28/2007 18,0,0,160.39,0.001856366
01/28/2007 19,0,0,160.39,0.001856366
01/28/2007 20,0,0,160.39,0.001856366
01/28/2007 21,0,0,160.39,0.001856366
01/28/2007 22,0.1,0.0001,158.91,0.001839236
01/28/2007 23,0,0,150.06,0.001736806
01/29/2007 00,0,0,141.2,0.001634259
01/29/2007 01,0,0,132.35,0.001531829
01/29/2007 02,0,0,123.49,0.001429282
01/29/2007 03,0,0,114.63,0.001326736
01/29/2007 04,0,0,105.78,0.001224306
01/29/2007 05,0,0,105.78,0.001224306
01/29/2007 06,0,0,105.78,0.001224306
01/29/2007 07,0,0,105.78,0.001224306
01/29/2007 08,0,0,105.78,0.001224306
01/29/2007 09,0,0,105.78,0.001224306
01/29/2007 10,0,0,105.78,0.001224306
01/29/2007 11,0,0,105.78,0.001224306
01/29/2007 12,0,0,105.78,0.001224306
01/29/2007 13,0,0,105.78,0.001224306
01/29/2007 14,0,0,105.78,0.001224306
01/29/2007 15,0,0,105.78,0.001224306
01/29/2007 16,0,0,105.78,0.001224306
01/29/2007 17,0,0,105.78,0.001224306
01/29/2007 18,0,0,105.78,0.001224306
01/29/2007 19,0,0,105.78,0.001224306
01/29/2007 20,0,0,105.78,0.001224306
01/29/2007 21,0,0,105.78,0.001224306
01/29/2007 22,0,0,105.78,0.001224306
01/29/2007 23,0,0,105.78,0.001224306
01/30/2007 00,0,0,105.78,0.001224306
01/30/2007 01,0,0,105.78,0.001224306
01/30/2007 02,0,0,105.78,0.001224306
01/30/2007 03,0,0,105.78,0.001224306
01/30/2007 04,0,0,105.78,0.001224306
01/30/2007 05,0,0,105.78,0.001224306
01/30/2007 06,0,0,105.78,0.001224306
01/30/2007 07,0,0,105.78,0.001224306
01/30/2007 08,0,0,105.78,0.001224306
01/30/2007 09,0,0,105.78,0.001224306
01/30/2007 10,0,0,105.78,0.001224306
01/30/2007 11,0,0,105.78,0.001224306
01/30/2007 12,0,0,105.78,0.001224306
01/30/2007 13,0,0,105.78,0.001224306
01/30/2007 14,0.3,0.0003,105.78,0.001224306
01/30/2007 15,0.7,0.0007,105.78,0.001224306
01/30/2007 16,0,0,105.13,0.001216782
01/30/2007 17,0.3,0.0003,101.86,0.001178935
01/30/2007 18,0.4,0.0004,97.93,0.001133449
01/30/2007 19,0,0,94.01,0.001088079
01/30/2007 20,0,0,90.09,0.001042708
01/30/2007 21,0,0,86.17,0.000997338
01/30/2007 22,0,0,82.24,0.000951852
01/30/2007 23,0,0,81.59,0.000944329
01/31/2007 00,0,0,81.59,0.000944329
01/31/2007 01,0,0,81.59,0.000944329
01/31/2007 02,0,0,81.59,0.000944329
01/31/2007 03,0,0,81.59,0.000944329
01/31/2007 04,0,0,81.59,0.000944329
01/31/2007 05,0,0,81.59,0.000944329
01/31/2007 06,0,0,81.59,0.000944329
01/31/2007 07,0,0,81.59,0.000944329
01/31/2007 08,0,0,81.59,0.000944329
01/31/2007 09,0,0,81.59,0.000944329
01/31/2007 10,0,0,81.59,0.000944329
01/31/2007 11,0,0,81.59,0.000944329
01/31/2007 12,0,0,81.59,0.000944329
01/31/2007 13,0,0,81.59,0.000944329
01/31/2007 14,0,0,81.59,0.000944329
01/31/2007 15,0,0,81.59,0.000944329
01/31/2007 16,0,0,81.59,0.000944329
01/31/2007 17,0,0,81.59,0.000944329
01/31/2007 18,0,0,81.59,0.000944329
01/31/2007 19,0,0,81.59,0.000944329
01/31/2007 20,0,0,81.59,0.000944329
01/31/2007 21,0,0,81.59,0.000944329
01/31/2007 22,0,0,81.59,0.000944329
01/31/2007 23,0,0,81.59,0.000944329
02/01/2007 00,0,0,81.59,0.000944329
02/01/2007 01,0,0,81.59,0.000944329
02/01/2007 02,0,0,81.59,0.000944329
02/01/2007 03,0,0,81.59,0.000944329
02/01/2007 04,0,0,81.59,0.000944329
02/01/2007 05,0,0,81.59,0.000944329
02/01/2007 06,0,0,81.59,0.000944329
02/01/2007 07,0,0,81.59,0.000944329
02/01/2007 08,0,0,81.59,0.000944329
02/01/2007 09,0,0,81.59,0.000944329
02/01/2007 10,0,0,81.59,0.000944329
02/01/2007 11,0,0,81.59,0.000944329
02/01/2007 12,0,0,81.59,0.000944329
02/01/2007 13,0,0,81.59,0.000944329
02/01/2007 14,0,0,81.59,0.000944329
02/01/2007 15,0,0,81.59,0.000944329
02/01/2007 16,0,0,81.59,0.000944329
02/01/2007 17,0,0,81.59,0.000944329
02/01/2007 18,0,0,81.59,0.000944329
02/01/2007 19,0,0,81.59,0.000944329
02/01/2007 20,0,0,81.59,0.000944329
02/01/2007 21,0,0,81.59,0.000944329
02/01/2007 22,0,0,81.59,0.000944329
02/01/2007 23,0,0,81.59,0.000944329
02/02/2007 00,0,0,81.59,0.000944329
02/02/2007 01,0,0,81.59,0.000944329
02/02/2007 02,0,0,81.59,0.000944329
02/02/2007 03,0,0,81.59,0.000944329
02/02/2007 04,0,0,81.59,0.000944329
02/02/2007 05,0,0,82.9,0.000959491
02/02/2007 06,0,0,86.82,0.001004861
02/02/2007 07,0,0,90.74,0.001050231
02/02/2007 08,0,0,94.67,0.001095718
02/02/2007 09,0,0,98.59,0.001141088
02/02/2007 10,0,0,102.51,0.001186458
02/02/2007 11,0,0,105.78,0.001224306
02/02/2007 12,0,0,105.78,0.001224306
02/02/2007 13,0,0,105.78,0.001224306
02/02/2007 14,0.4,0.0004,105.78,0.001224306
02/02/2007 15,0.9,0.0009,105.78,0.001224306
02/02/2007 16,0.8,0.0008,105.78,0.001224306
02/02/2007 17,0.4,0.0004,105.78,0.001224306
02/02/2007 18,0.1,0.0001,105.78,0.001224306
02/02/2007 19,0,0,105.78,0.001224306
02/02/2007 20,0,0,105.78,0.001224306
02/02/2007 21,0,0,105.78,0.001224306
02/02/2007 22,0,0,105.78,0.001224306
02/02/2007 23,0,0,105.78,0.001224306
02/03/2007 00,0,0,105.78,0.001224306
02/03/2007 01,0,0,104.47,0.001209144
02/03/2007 02,0,0,100.55,0.001163773
02/03/2007 03,0,0,96.63,0.001118403
02/03/2007 04,0,0,92.7,0.001072917
02/03/2007 05,0,0,88.78,0.001027546
02/03/2007 06,0,0,84.86,0.000982176
02/03/2007 07,0,0,81.59,0.000944329
02/03/2007 08,0,0,81.59,0.000944329
02/03/2007 09,0,0,84.86,0.000982176
02/03/2007 10,0,0,88.78,0.001027546
02/03/2007 11,0,0,92.7,0.001072917
02/03/2007 12,0,0,96.63,0.001118403
02/03/2007 13,0,0,100.55,0.001163773
02/03/2007 14,0,0,104.47,0.001209144
02/03/2007 15,0,0,105.78,0.001224306
02/03/2007 16,0,0,103.82,0.00120162
02/03/2007 17,0,0,99.9,0.00115625
02/03/2007 18,0,0,95.97,0.001110764
02/03/2007 19,0,0,92.05,0.001065394
02/03/2007 20,0,0,88.13,0.001020023
02/03/2007 21,0,0,84.21,0.000974653
02/03/2007 22,0.1,0.0001,81.59,0.000944329
02/03/2007 23,0,0,81.59,0.000944329
02/04/2007 00,0,0,81.59,0.000944329
02/04/2007 01,0,0,81.59,0.000944329
02/04/2007 02,0,0,81.59,0.000944329
02/04/2007 03,0,0,81.59,0.000944329
02/04/2007 04,0,0,81.59,0.000944329
02/04/2007 05,0,0,81.59,0.000944329
02/04/2007 06,0,0,81.59,0.000944329
02/04/2007 07,0,0,81.59,0.000944329
02/04/2007 08,0,0,81.59,0.000944329
02/04/2007 09,0,0,81.59,0.000944329
02/04/2007 10,0,0,82.9,0.000959491
02/04/2007 11,0,0,82.9,0.000959491
02/04/2007 12,0,0,82.9,0.000959491
02/04/2007 13,0,0,82.9,0.000959491
02/04/2007 14,0,0,82.9,0.000959491
02/04/2007 15,0,0,82.9,0.000959491
02/04/2007 16,0,0,81.59,0.000944329
02/04/2007 17,0,0,81.59,0.000944329
02/04/2007 18,0,0,81.59,0.000944329
02/04/2007 19,0,0,83.55,0.000967014
02/04/2007 20,0,0,85.61,0.000990856
02/04/2007 21,0,0,89.53,0.001036227
02/04/2007 22,0,0,93.46,0.001081713
02/04/2007 23,0,0,97.38,0.001127083
02/05/2007 00,0,0,101.3,0.001172454
02/05/2007 01,0,0,103.92,0.001202778
02/05/2007 02,0,0,105.78,0.001224306
02/05/2007 03,0,0,105.78,0.001224306
02/05/2007 04,0,0,105.78,0.001224306
02/05/2007 05,0,0,105.78,0.001224306
02/05/2007 06,0,0,105.78,0.001224306
02/05/2007 07,0,0,105.78,0.001224306
02/05/2007 08,0,0,105.78,0.001224306
02/05/2007 09,0,0,105.78,0.001224306
02/05/2007 10,0,0,105.78,0.001224306
02/05/2007 11,0,0,105.78,0.001224306
02/05/2007 12,0,0,105.78,0.001224306
02/05/2007 13,0,0,105.78,0.001224306
02/05/2007 14,0,0,105.78,0.001224306
02/05/2007 15,0,0,105.78,0.001224306
02/05/2007 16,0,0,105.78,0.001224306
02/05/2007 17,0,0,105.78,0.001224306
02/05/2007 18,0,0,105.78,0.001224306
02/05/2007 19,0,0,105.78,0.001224306
02/05/2007 20,0,0,105.78,0.001224306
02/05/2007 21,0,0,105.78,0.001224306
02/05/2007 22,0,0,105.78,0.001224306
02/05/2007 23,0,0,105.78,0.001224306
02/06/2007 00,0,0,105.78,0.001224306
02/06/2007 01,0,0,105.78,0.001224306
02/06/2007 02,0,0,105.78,0.001224306
02/06/2007 03,0,0,105.78,0.001224306
02/06/2007 04,0,0,105.78,0.001224306
02/06/2007 05,0,0,105.78,0.001224306
02/06/2007 06,0,0,105.78,0.001224306
02/06/2007 07,0,0,105.78,0.001224306
02/06/2007 08,0,0,105.78,0.001224306
02/06/2007 09,0,0,105.78,0.001224306
02/06/2007 10,0,0,105.78,0.001224306
02/06/2007 11,0,0,105.78,0.001224306
02/06/2007 12,0,0,105.78,0.001224306
02/06/2007 13,0,0,105.78,0.001224306
02/06/2007 14,0,0,105.78,0.001224306
02/06/2007 15,0,0,105.78,0.001224306
02/06/2007 16,0,0,105.78,0.001224306
02/06/2007 17,0,0,105.78,0.001224306
02/06/2007 18,0,0,105.78,0.001224306
02/06/2007 19,0,0,105.78,0.001224306
02/06/2007 20,0,0,105.78,0.001224306
02/06/2007 21,0,0,105.78,0.001224306
02/06/2007 22,0,0,105.78,0.001224306
02/06/2007 23,0,0,105.78,0.001224306
02/07/2007 00,0,0,105.78,0.001224306
02/07/2007 01,0,0,105.78,0.001224306
02/07/2007 02,0,0,105.78,0.001224306
02/07/2007 03,0,0,105.78,0.001224306
02/07/2007 04,0,0,105.78,0.001224306
02/07/2007 05,0,0,105.78,0.001224306
02/07/2007 06,0,0,105.78,0.001224306
02/07/2007 07,0,0,105.78,0.001224306
02/07/2007 08,0,0,105.78,0.001224306
02/07/2007 09,0,0,105.78,0.001224306
02/07/2007 10,0,0,105.78,0.001224306
02/07/2007 11,0,0,105.78,0.001224306
02/07/2007 12,0,0,105.78,0.001224306
02/07/2007 13,0,0,105.78,0.001224306
02/07/2007 14,0,0,105.78,0.001224306
02/07/2007 15,0,0,105.78,0.001224306
02/07/2007 16,0,0,105.78,0.001224306
02/07/2007 17,0,0,105.78,0.001224306
02/07/2007 18,0,0,105.78,0.001224306
02/07/2007 19,0,0,105.78,0.001224306
02/07/2007 20,0,0,105.78,0.001224306
02/07/2007 21,0,0,105.78,0.001224306
02/07/2007 22,0,0,105.78,0.001224306
02/07/2007 23,0,0,105.78,0.001224306
02/08/2007 00,0,0,105.78,0.001224306
02/08/2007 01,0,0,105.78,0.001224306
02/08/2007 02,0,0,105.78,0.001224306
02/08/2007 03,0,0,105.78,0.001224306
02/08/2007 04,0,0,105.78,0.001224306
02/08/2007 05,0,0,105.78,0.001224306
02/08/2007 06,0,0,105.78,0.001224306
02/08/2007 07,0,0,105.78,0.001224306
02/08/2007 08,0,0,105.78,0.001224306
02/08/2007 09,0,0,105.78,0.001224306
02/08/2007 10,0,0,105.78,0.001224306
02/08/2007 11,0,0,105.78,0.001224306
02/08/2007 12,0,0,105.78,0.001224306
02/08/2007 13,0,0,105.78,0.001224306
02/08/2007 14,0,0,105.78,0.001224306
02/08/2007 15,0,0,105.78,0.001224306
02/08/2007 16,0,0,105.78,0.001224306
02/08/2007 17,0,0,105.78,0.001224306
02/08/2007 18,0,0,105.78,0.001224306
02/08/2007 19,0,0,105.78,0.001224306
02/08/2007 20,0,0,105.78,0.001224306
02/08/2007 21,0,0,105.78,0.001224306
02/08/2007 22,0,0,105.78,0.001224306
02/08/2007 23,0,0,105.78,0.001224306
02/09/2007 00,0,0,105.78,0.001224306
02/09/2007 01,0,0,105.78,0.001224306
02/09/2007 02,0,0,105.78,0.001224306
02/09/2007 03,0,0,105.78,0.001224306
02/09/2007 04,0,0,105.78,0.001224306
02/09/2007 05,0,0,105.78,0.001224306
02/09/2007 06,0,0,105.78,0.001224306
02/09/2007 07,0,0,105.78,0.001224306
02/09/2007 08,0,0,105.78,0.001224306
02/09/2007 09,0,0,105.78,0.001224306
02/09/2007 10,0,0,105.78,0.001224306
02/09/2007 11,0,0,105.78,0.001224306
02/09/2007 12,0,0,105.78,0.001224306
02/09/2007 13,0,0,105.78,0.001224306
02/09/2007 14,0,0,105.78,0.001224306
02/09/2007 15,0,0,105.78,0.001224306
02/09/2007 16,0,0,105.78,0.001224306
02/09/2007 17,0,0,105.78,0.001224306
02/09/2007 18,0,0,105.78,0.001224306
02/09/2007 19,0,0,105.78,0.001224306
02/09/2007 20,0,0,105.78,0.001224306
02/09/2007 21,0,0,105.78,0.001224306
02/09/2007 22,0,0,105.78,0.001224306
02/09/2007 23,0,0,105.78,0.001224306
02/10/2007 00,0,0,105.78,0.001224306
02/10/2007 01,0,0,105.78,0.001224306
02/10/2007 02,0,0,105.78,0.001224306
02/10/2007 03,0,0,105.78,0.001224306
02/10/2007 04,0,0,105.78,0.001224306
02/10/2007 05,0,0,105.78,0.001224306
02/10/2007 06,0,0,105.78,0.001224306
02/10/2007 07,0,0,105.78,0.001224306
02/10/2007 08,0,0,105.78,0.001224306
02/10/2007 09,0,0,105.78,0.001224306
02/10/2007 10,0,0,105.78,0.001224306
02/10/2007 11,0,0,105.78,0.001224306
02/10/2007 12,0,0,105.78,0.001224306
02/10/2007 13,0,0,105.78,0.001224306
02/10/2007 14,0,0,105.78,0.001224306
02/10/2007 15,0,0,105.78,0.001224306
02/10/2007 16,0,0,105.78,0.001224306
02/10/2007 17,0,0,105.78,0.001224306
02/10/2007 18,0,0,105.78,0.001224306
02/10/2007 19,0,0,105.78,0.001224306
02/10/2007 20,0,0,105.78,0.001224306
02/10/2007 21,0,0,105.78,0.001224306
02/10/2007 22,0,0,105.78,0.001224306
02/10/2007 23,0,0,105.78,0.001224306
02/11/2007 00,0,0,105.78,0.001224306
02/11/2007 01,0,0,105.78,0.001224306
02/11/2007 02,0,0,105.78,0.001224306
02/11/2007 03,0,0,105.78,0.001224306
02/11/2007 04,0,0,105.78,0.001224306
02/11/2007 05,0,0,105.78,0.001224306
02/11/2007 06,0,0,105.78,0.001224306
02/11/2007 07,0,0,105.78,0.001224306
02/11/2007 08,0,0,105.78,0.001224306
02/11/2007 09,0,0,105.78,0.001224306
02/11/2007 10,0,0,105.78,0.001224306
02/11/2007 11,0,0,105.78,0.001224306
02/11/2007 12,0,0,105.78,0.001224306
02/11/2007 13,0,0,105.78,0.001224306
02/11/2007 14,0,0,105.78,0.001224306
02/11/2007 15,0,0,105.78,0.001224306
02/11/2007 16,0,0,105.78,0.001224306
02/11/2007 17,0,0,105.78,0.001224306
02/11/2007 18,0,0,105.78,0.001224306
02/11/2007 19,0,0,105.78,0.001224306
02/11/2007 20,0,0,105.78,0.001224306
02/11/2007 21,0,0,105.78,0.001224306
02/11/2007 22,0,0,105.78,0.001224306
02/11/2007 23,0,0,105.78,0.001224306
02/12/2007 00,0,0,105.78,0.001224306
02/12/2007 01,0,0,105.78,0.001224306
02/12/2007 02,0,0,105.78,0.001224306
02/12/2007 03,0,0,105.78,0.001224306
02/12/2007 04,0,0,105.78,0.001224306
02/12/2007 05,0,0,105.78,0.001224306
02/12/2007 06,0,0,105.78,0.001224306
02/12/2007 07,0,0,105.78,0.001224306
02/12/2007 08,0,0,105.78,0.001224306
02/12/2007 09,0,0,105.78,0.001224306
02/12/2007 10,0,0,105.78,0.001224306
02/12/2007 11,0,0,105.78,0.001224306
02/12/2007 12,0,0,105.78,0.001224306
02/12/2007 13,0,0,105.78,0.001224306
02/12/2007 14,0,0,105.78,0.001224306
02/12/2007 15,0,0,105.78,0.001224306
02/12/2007 16,0,0,105.78,0.001224306
02/12/2007 17,0,0,105.78,0.001224306
02/12/2007 18,0,0,105.78,0.001224306
02/12/2007 19,0,0,105.78,0.001224306
02/12/2007 20,0,0,105.78,0.001224306
02/12/2007 21,0,0,105.78,0.001224306
02/12/2007 22,0,0,105.78,0.001224306
02/12/2007 23,0,0,105.78,0.001224306
02/13/2007 00,0,0,105.78,0.001224306
02/13/2007 01,0,0,105.78,0.001224306
02/13/2007 02,0,0,105.78,0.001224306
02/13/2007 03,0,0,105.78,0.001224306
02/13/2007 04,0,0,105.78,0.001224306
02/13/2007 05,0,0,105.78,0.001224306
02/13/2007 06,0,0,105.78,0.001224306
02/13/2007 07,0.2,0.0002,105.78,0.001224306
02/13/2007 08,0.8,0.0008,105.78,0.001224306
02/13/2007 09,1.2,0.0012,105.78,0.001224306
02/13/2007 10,0.6,0.0006,105.78,0.001224306
02/13/2007 11,0.8,0.0008,105.78,0.001224306
02/13/2007 12,0.7,0.0007,105.78,0.001224306
02/13/2007 13,0.8,0.0008,105.78,0.001224306
02/13/2007 14,0.7,0.0007,105.78,0.001224306
02/13/2007 15,0.9,0.0009,105.78,0.001224306
02/13/2007 16,1,0.001,105.78,0.001224306
02/13/2007 17,1,0.001,105.78,0.001224306
02/13/2007 18,1.3,0.0013,105.78,0.001224306
02/13/2007 19,1.1,0.0011,105.78,0.001224306
02/13/2007 20,1.3,0.0013,105.78,0.001224306
02/13/2007 21,1.4,0.0014,105.78,0.001224306
02/13/2007 22,1.7,0.0017,105.78,0.001224306
02/13/2007 23,1.3,0.0013,105.78,0.001224306
02/14/2007 00,2.4,0.0024,105.78,0.001224306
02/14/2007 01,0,0,105.78,0.001224306
02/14/2007 02,1.5,0.0015,105.78,0.001224306
02/14/2007 03,1.6,0.0016,105.78,0.001224306
02/14/2007 04,1.8,0.0018,105.78,0.001224306
02/14/2007 05,0.8,0.0008,105.78,0.001224306
02/14/2007 06,0.4,0.0004,105.78,0.001224306
02/14/2007 07,1.6,0.0016,105.78,0.001224306
02/14/2007 08,0.6,0.0006,105.78,0.001224306
02/14/2007 09,0.4,0.0004,105.78,0.001224306
02/14/2007 10,0.3,0.0003,105.78,0.001224306
02/14/2007 11,0.6,0.0006,105.78,0.001224306
02/14/2007 12,0.2,0.0002,105.78,0.001224306
02/14/2007 13,0.5,0.0005,105.78,0.001224306
02/14/2007 14,0.1,0.0001,105.78,0.001224306
02/14/2007 15,0.4,0.0004,105.78,0.001224306
02/14/2007 16,0,0,105.78,0.001224306
02/14/2007 17,0.2,0.0002,105.78,0.001224306
02/14/2007 18,0.4,0.0004,105.78,0.001224306
02/14/2007 19,0,0,105.78,0.001224306
02/14/2007 20,0,0,105.78,0.001224306
02/14/2007 21,0,0,105.78,0.001224306
02/14/2007 22,0,0,105.78,0.001224306
02/14/2007 23,0,0,105.78,0.001224306
02/15/2007 00,0,0,105.78,0.001224306
02/15/2007 01,0,0,105.78,0.001224306
02/15/2007 02,0,0,105.78,0.001224306
02/15/2007 03,0,0,105.78,0.001224306
02/15/2007 04,0,0,105.78,0.001224306
02/15/2007 05,0,0,105.78,0.001224306
02/15/2007 06,0,0,105.78,0.001224306
02/15/2007 07,0,0,105.78,0.001224306
02/15/2007 08,0,0,105.78,0.001224306
02/15/2007 09,0,0,105.78,0.001224306
02/15/2007 10,0,0,105.78,0.001224306
02/15/2007 11,0,0,105.78,0.001224306
02/15/2007 12,0,0,105.78,0.001224306
02/15/2007 13,0,0,105.78,0.001224306
02/15/2007 14,0,0,105.78,0.001224306
02/15/2007 15,0,0,105.78,0.001224306
02/15/2007 16,0,0,105.78,0.001224306
02/15/2007 17,0,0,105.78,0.001224306
02/15/2007 18,0,0,105.78,0.001224306
02/15/2007 19,0,0,105.78,0.001224306
02/15/2007 20,0,0,105.78,0.001224306
02/15/2007 21,0,0,105.78,0.001224306
02/15/2007 22,0,0,105.78,0.001224306
02/15/2007 23,0,0,105.78,0.001224306
02/16/2007 00,0,0,105.78,0.001224306
02/16/2007 01,0,0,105.78,0.001224306
02/16/2007 02,0,0,105.78,0.001224306
02/16/2007 03,0,0,105.78,0.001224306
02/16/2007 04,0,0,105.78,0.001224306
02/16/2007 05,0,0,105.78,0.001224306
02/16/2007 06,0,0,105.78,0.001224306
02/16/2007 07,0,0,105.78,0.001224306
02/16/2007 08,0,0,105.78,0.001224306
02/16/2007 09,0,0,105.78,0.001224306
02/16/2007 10,0,0,105.78,0.001224306
02/16/2007 11,0,0,105.78,0.001224306
02/16/2007 12,0,0,105.78,0.001224306
02/16/2007 13,0,0,105.78,0.001224306
02/16/2007 14,0,0,105.78,0.001224306
02/16/2007 15,0,0,105.78,0.001224306
02/16/2007 16,0,0,105.78,0.001224306
02/16/2007 17,0,0,105.78,0.001224306
02/16/2007 18,0,0,105.78,0.001224306
02/16/2007 19,0,0,105.78,0.001224306
02/16/2007 20,0,0,105.78,0.001224306
02/16/2007 21,0,0,105.78,0.001224306
02/16/2007 22,0,0,105.78,0.001224306
02/16/2007 23,0,0,105.78,0.001224306
02/17/2007 00,0,0,105.78,0.001224306
02/17/2007 01,0,0,105.78,0.001224306
02/17/2007 02,0,0,105.78,0.001224306
02/17/2007 03,0,0,105.78,0.001224306
02/17/2007 04,0,0,105.78,0.001224306
02/17/2007 05,0,0,105.78,0.001224306
02/17/2007 06,0,0,105.78,0.001224306
02/17/2007 07,0,0,105.78,0.001224306
02/17/2007 08,0,0,105.78,0.001224306
02/17/2007 09,0,0,105.78,0.001224306
02/17/2007 10,0,0,105.78,0.001224306
02/17/2007 11,0,0,105.78,0.001224306
02/17/2007 12,0,0,105.78,0.001224306
02/17/2007 13,0,0,105.78,0.001224306
02/17/2007 14,0,0,105.78,0.001224306
02/17/2007 15,0,0,105.78,0.001224306
02/17/2007 16,0,0,105.78,0.001224306
02/17/2007 17,0.1,0.0001,105.78,0.001224306
02/17/2007 18,0,0,105.78,0.001224306
02/17/2007 19,0,0,105.78,0.001224306
02/17/2007 20,0,0,105.78,0.001224306
02/17/2007 21,0,0,105.78,0.001224306
02/17/2007 22,0,0,105.78,0.001224306
02/17/2007 23,0,0,105.78,0.001224306
02/18/2007 00,0,0,105.78,0.001224306
02/18/2007 01,0,0,105.78,0.001224306
02/18/2007 02,0,0,105.78,0.001224306
02/18/2007 03,0,0,105.78,0.001224306
02/18/2007 04,0,0,105.78,0.001224306
02/18/2007 05,0,0,105.78,0.001224306
02/18/2007 06,0,0,105.78,0.001224306
02/18/2007 07,0,0,105.78,0.001224306
02/18/2007 08,0,0,105.78,0.001224306
02/18/2007 09,0.1,0.0001,105.78,0.001224306
02/18/2007 10,0,0,105.78,0.001224306
02/18/2007 11,0,0,105.78,0.001224306
02/18/2007 12,0,0,105.78,0.001224306
02/18/2007 13,0,0,105.78,0.001224306
02/18/2007 14,0,0,105.78,0.001224306
02/18/2007 15,0,0,105.78,0.001224306
02/18/2007 16,0,0,105.78,0.001224306
02/18/2007 17,0,0,105.78,0.001224306
