,Date,Time,precip_mm,topmodel_mmhr,alternate_mmhr,observ_mmhr
1,4/30/2017,12:00:00 AM,0,0.09423624,0.12168,0.12168
2,4/30/2017,1:00:00 AM,0,0.093918188,0.121269682,0.12168
3,4/30/2017,2:00:00 AM,0,0.093602277,0.120861526,0.12168
4,4/30/2017,3:00:00 AM,0,0.093288486,0.120455515,0.12168
5,4/30/2017,4:00:00 AM,0,0.092976794,0.120051634,0.12168
6,4/30/2017,5:00:00 AM,0,0.09266718,0.119649865,0.12168
7,4/30/2017,6:00:00 AM,0,0.092359622,0.119250194,0.12168
8,4/30/2017,7:00:00 AM,0,0.092054101,0.118852603,0.12168
9,4/30/2017,8:00:00 AM,0,0.091750596,0.118457078,0.12168
10,4/30/2017,9:00:00 AM,0,0.091449087,0.118063602,0.12168
11,4/30/2017,10:00:00 AM,0,0.091149556,0.117672161,0.12168
12,4/30/2017,11:00:00 AM,0,0.090851981,0.117282738,0.12168
13,4/30/2017,12:00:00 PM,0,0.090556345,0.11689532,0.12168
14,4/30/2017,1:00:00 PM,0,0.090262628,0.11650989,0.12168
15,4/30/2017,2:00:00 PM,0,0.089970812,0.116126435,0.12168
16,4/30/2017,3:00:00 PM,0,0.089680878,0.115744938,0.12168
17,4/30/2017,4:00:00 PM,1.149999976,0.089392809,0.265357204,0.12528
18,4/30/2017,5:00:00 PM,0.350000024,0.089106585,0.164285006,0.12528
19,4/30/2017,6:00:00 PM,1.25,0.0965038,0.286947437,0.12528
20,4/30/2017,7:00:00 PM,1.925000191,0.151888724,0.392123153,0.12528
21,4/30/2017,8:00:00 PM,0.150000006,0.09635869,0.14484635,0.12528
22,4/30/2017,9:00:00 PM,0,0.094982638,0.122075777,0.12528
23,4/30/2017,10:00:00 PM,0,0.094659532,0.121663369,0.12528
24,4/30/2017,11:00:00 PM,0.100000001,0.094338619,0.136151278,0.12888
25,5/1/2017,12:00:00 AM,0,0.094019876,0.121025702,0.12888
26,5/1/2017,1:00:00 AM,0.400000006,0.093703281,0.178982602,0.12888
27,5/1/2017,2:00:00 AM,0.075000003,0.093388813,0.132026877,0.12888
28,5/1/2017,3:00:00 AM,0,0.093076451,0.120666105,0.12528
29,5/1/2017,4:00:00 AM,0,0.092766173,0.12026112,0.12528
30,5/1/2017,5:00:00 AM,0,0.092457958,0.119858256,0.12888
31,5/1/2017,6:00:00 AM,0.25,0.092151787,0.15511224,0.17568
32,5/1/2017,7:00:00 AM,0,0.091847638,0.119507981,0.22968
33,5/1/2017,8:00:00 AM,0,0.091545492,0.119109049,0.27864
34,5/1/2017,9:00:00 AM,2.949999809,0.187508453,0.53462707,0.29988
35,5/1/2017,10:00:00 AM,4.724999905,0.30686328,0.86923178,0.27288
36,5/1/2017,11:00:00 AM,1.625,0.182868157,0.577159022,0.2484
37,5/1/2017,12:00:00 PM,2.450000048,0.225881169,0.851322021,0.22968
38,5/1/2017,1:00:00 PM,0,0.129999284,0.138057289,0.21564
39,5/1/2017,2:00:00 PM,0.150000006,0.129394408,0.184880306,0.2016
40,5/1/2017,3:00:00 PM,0.5,0.141538238,0.294205702,0.19332
41,5/1/2017,4:00:00 PM,0.574999988,0.149852456,0.319303194,0.18396
42,5/1/2017,5:00:00 PM,0,0.130872353,0.138069827,0.17568
43,5/1/2017,6:00:00 PM,0,0.130259335,0.137568901,0.17208
44,5/1/2017,7:00:00 PM,0,0.12965204,0.137070866,0.1674
45,5/1/2017,8:00:00 PM,0,0.129050388,0.136575699,0.16416
46,5/1/2017,9:00:00 PM,0,0.1284543,0.136083375,0.16056
47,5/1/2017,10:00:00 PM,0,0.1278637,0.135593871,0.16056
48,5/1/2017,11:00:00 PM,0,0.127278513,0.135107162,0.18396
49,5/2/2017,12:00:00 AM,0,0.126698663,0.134623226,0.30564
50,5/2/2017,1:00:00 AM,0,0.126124079,0.13414204,0.432
51,5/2/2017,2:00:00 AM,0.25,0.125554688,0.204736961,0.414
52,5/2/2017,3:00:00 AM,5.599999905,0.33545403,1.722885329,0.3816
53,5/2/2017,4:00:00 AM,10.75000095,0.627743093,3.903024835,0.33984
54,5/2/2017,5:00:00 AM,2.775000095,0.329920598,1.451018911,0.30564
55,5/2/2017,6:00:00 AM,2.325000048,0.310160287,1.293237807,0.27864
56,5/2/2017,7:00:00 AM,0.349999994,0.254393308,0.341995236,0.25776
57,5/2/2017,8:00:00 AM,0,0.243952972,0.166544598,0.24372
58,5/2/2017,9:00:00 AM,0.075000003,0.241827235,0.203067458,0.23436
59,5/2/2017,10:00:00 AM,0,0.239738303,0.165300616,0.23436
60,5/2/2017,11:00:00 AM,0.050000001,0.237685228,0.189088781,0.26352
61,5/2/2017,12:00:00 PM,0.075000003,0.235667092,0.200483219,0.29988
62,5/2/2017,1:00:00 PM,0.075000003,0.23368301,0.199705243,0.3222
63,5/2/2017,2:00:00 PM,0.725000024,0.239626251,0.511101898,0.3816
64,5/2/2017,3:00:00 PM,1.225000024,0.281066518,0.75404733,0.3888
65,5/2/2017,4:00:00 PM,0.5,0.255174187,0.408600567,0.35712
66,5/2/2017,5:00:00 PM,2.450000048,0.416292845,1.361548765,0.3636
67,5/2/2017,6:00:00 PM,0.950000048,0.338513281,0.646816226,0.3744
68,5/2/2017,7:00:00 PM,0,0.261074446,0.168095064,0.3672
69,5/2/2017,8:00:00 PM,0,0.258640601,0.167406791,0.3636
70,5/2/2017,9:00:00 PM,0.350000024,0.25625182,0.341991398,0.33984
71,5/2/2017,10:00:00 PM,1.75,0.414172441,1.041199721,0.31032
72,5/2/2017,11:00:00 PM,0.725000024,0.325018204,0.53813054,0.29412
73,5/3/2017,12:00:00 AM,0,0.268048704,0.168713797,0.27864
74,5/3/2017,1:00:00 AM,0.025,0.265483409,0.180722153,0.2682
75,5/3/2017,2:00:00 AM,0.125,0.262966865,0.230405958,0.25308
76,5/3/2017,3:00:00 AM,0.075000003,0.260497692,0.204476671,0.24372
77,5/3/2017,4:00:00 AM,0,0.258074564,0.166289797,0.23436
78,5/3/2017,5:00:00 AM,0,0.255696203,0.165613565,0.22968
79,5/3/2017,6:00:00 AM,0.075000003,0.253361377,0.201753025,0.225
80,5/3/2017,7:00:00 AM,0,0.2510689,0.164382424,0.22032
81,5/3/2017,8:00:00 AM,0,0.24881763,0.163718806,0.225
82,5/3/2017,9:00:00 AM,0,0.246606462,0.16305955,0.22968
83,5/3/2017,10:00:00 AM,0.350000024,0.244434333,0.329396387,0.23436
84,5/3/2017,11:00:00 AM,0,0.242300217,0.162264286,0.2484
85,5/3/2017,12:00:00 PM,0,0.240203124,0.161614546,0.2484
86,5/3/2017,1:00:00 PM,0,0.238142097,0.160969036,0.24372
87,5/3/2017,2:00:00 PM,0,0.236116212,0.160327716,0.23436
88,5/3/2017,3:00:00 PM,0.375,0.234124576,0.332391299,0.225
89,5/3/2017,4:00:00 PM,0.925000072,0.235797283,0.585269108,0.21564
90,5/3/2017,5:00:00 PM,0,0.230878778,0.160353985,0.21096
91,5/3/2017,6:00:00 PM,0,0.228974339,0.159716645,0.2016
92,5/3/2017,7:00:00 PM,0,0.227101125,0.159083417,0.19692
93,5/3/2017,8:00:00 PM,0,0.225258373,0.158454262,0.19332
94,5/3/2017,9:00:00 PM,0,0.223445344,0.157829142,0.18864
95,5/3/2017,10:00:00 PM,0,0.221661325,0.15720802,0.18396
96,5/3/2017,11:00:00 PM,0,0.219905624,0.156590858,0.18036
97,5/4/2017,12:00:00 AM,0,0.218177572,0.155977618,0.17568
98,5/4/2017,1:00:00 AM,0,0.216476518,0.155368265,0.17208
99,5/4/2017,2:00:00 AM,0,0.214801835,0.154762763,0.17568
100,5/4/2017,3:00:00 AM,0,0.213152913,0.154161076,0.17208
101,5/4/2017,4:00:00 AM,0,0.211529162,0.153563168,0.17208
102,5/4/2017,5:00:00 AM,0,0.209930009,0.152969006,0.1674
103,5/4/2017,6:00:00 AM,0,0.208354899,0.152378555,0.16416
104,5/4/2017,7:00:00 AM,0,0.206803292,0.151791781,0.16416
105,5/4/2017,8:00:00 AM,0,0.205274666,0.15120865,0.16416
106,5/4/2017,9:00:00 AM,0,0.203768514,0.15062913,0.16056
107,5/4/2017,10:00:00 AM,0,0.202284343,0.150053188,0.16056
108,5/4/2017,11:00:00 AM,0,0.200821674,0.149480792,0.16056
109,5/4/2017,12:00:00 PM,0,0.199380043,0.148911909,0.16056
110,5/4/2017,1:00:00 PM,0,0.197958999,0.148346509,0.15588
111,5/4/2017,2:00:00 PM,0,0.196558104,0.14778456,0.15588
112,5/4/2017,3:00:00 PM,0,0.195176932,0.147226031,0.15228
113,5/4/2017,4:00:00 PM,0,0.193815068,0.146670893,0.14868
114,5/4/2017,5:00:00 PM,0,0.19247211,0.146119114,0.14868
115,5/4/2017,6:00:00 PM,0,0.191147667,0.145570666,0.14868
116,5/4/2017,7:00:00 PM,0,0.189841357,0.145025519,0.144
117,5/4/2017,8:00:00 PM,0,0.188552811,0.144483643,0.144
118,5/4/2017,9:00:00 PM,0,0.187281668,0.143945011,0.144
119,5/4/2017,10:00:00 PM,0,0.186027578,0.143409595,0.144
120,5/4/2017,11:00:00 PM,0,0.1847902,0.142877365,0.144
121,5/5/2017,12:00:00 AM,0,0.1835692,0.142348294,0.1404
122,5/5/2017,1:00:00 AM,0,0.182364257,0.141822356,0.1404
123,5/5/2017,2:00:00 AM,0,0.181175054,0.141299522,0.144
124,5/5/2017,3:00:00 AM,0,0.180001285,0.140779766,0.144
125,5/5/2017,4:00:00 AM,0.100000001,0.178842652,0.173259525,0.1404
126,5/5/2017,5:00:00 AM,0,0.177698862,0.139912239,0.1404
127,5/5/2017,6:00:00 AM,0.100000001,0.176569633,0.171806478,0.1404
128,5/5/2017,7:00:00 AM,0.025,0.175454688,0.147114395,0.1404
129,5/5/2017,8:00:00 AM,0.025,0.174353757,0.146594907,0.1404
130,5/5/2017,9:00:00 AM,0.225000009,0.173266577,0.209700917,0.144
131,5/5/2017,10:00:00 AM,0.025,0.172192892,0.14593237,0.144
132,5/5/2017,11:00:00 AM,0.075000003,0.171132452,0.16118375,0.144
133,5/5/2017,12:00:00 PM,0.125,0.170085013,0.176261921,0.144
134,5/5/2017,1:00:00 PM,0.150000006,0.169050338,0.18358876,0.144
135,5/5/2017,2:00:00 PM,0.075000003,0.168028194,0.159891854,0.14868
136,5/5/2017,3:00:00 PM,0,0.167018354,0.136248418,0.15228
137,5/5/2017,4:00:00 PM,0,0.166020599,0.135757969,0.18864
138,5/5/2017,5:00:00 PM,0,0.165034711,0.135270324,0.25776
139,5/5/2017,6:00:00 PM,0.574999988,0.16406048,0.305508598,0.29988
140,5/5/2017,7:00:00 PM,3.725000143,0.233548041,1.254919882,0.29412
141,5/5/2017,8:00:00 PM,4.875,0.386421647,1.791772812,0.2682
142,5/5/2017,9:00:00 PM,4,0.376041555,1.684711971,0.25308
143,5/5/2017,10:00:00 PM,0.324999988,0.236514441,0.294463091,0.23904
144,5/5/2017,11:00:00 PM,0,0.227164125,0.154351742,0.22968
145,5/6/2017,12:00:00 AM,0,0.225320352,0.153752638,0.22032
146,5/6/2017,1:00:00 AM,0,0.223506328,0.153157291,0.21096
147,5/6/2017,2:00:00 AM,0,0.221721337,0.152565664,0.2016
148,5/6/2017,3:00:00 AM,0,0.219964687,0.151977726,0.19692
149,5/6/2017,4:00:00 AM,0,0.218235708,0.151393442,0.19692
150,5/6/2017,5:00:00 AM,0,0.21653375,0.150812779,0.20628
151,5/6/2017,6:00:00 AM,0,0.214858183,0.150235704,0.21564
152,5/6/2017,7:00:00 AM,0.200000003,0.213208397,0.228217323,0.21564
153,5/6/2017,8:00:00 AM,0.424999982,0.211583803,0.315737658,0.21096
154,5/6/2017,9:00:00 AM,0,0.209983825,0.149505272,0.20628
155,5/6/2017,10:00:00 AM,0.100000001,0.208407908,0.18778557,0.21564
156,5/6/2017,11:00:00 AM,0.025,0.206855513,0.158112279,0.22032
157,5/6/2017,12:00:00 PM,0,0.205326117,0.148004301,0.21564
158,5/6/2017,1:00:00 PM,0.125,0.203819211,0.194371131,0.20628
159,5/6/2017,2:00:00 PM,0.474999994,0.202334302,0.324357313,0.2016
160,5/6/2017,3:00:00 PM,0,0.200870912,0.147290272,0.2016
161,5/6/2017,4:00:00 PM,0,0.199428576,0.146734744,0.21096
162,5/6/2017,5:00:00 PM,0.050000001,0.198006841,0.164539033,0.21564
163,5/6/2017,6:00:00 PM,0,0.19660527,0.145713655,0.21096
164,5/6/2017,7:00:00 PM,0.025,0.195223436,0.154217361,0.2016
165,5/6/2017,8:00:00 PM,0,0.193860924,0.144664933,0.19332
166,5/6/2017,9:00:00 PM,0,0.192517332,0.144125217,0.18864
167,5/6/2017,10:00:00 PM,0,0.191192267,0.143588725,0.18396
168,5/6/2017,11:00:00 PM,0,0.189885349,0.14305543,0.18036
169,5/7/2017,12:00:00 AM,0,0.188596207,0.142525303,0.17568
170,5/7/2017,1:00:00 AM,0,0.18732448,0.141998318,0.17208
171,5/7/2017,2:00:00 AM,0.174999997,0.186069817,0.201419529,0.17208
172,5/7/2017,3:00:00 AM,0,0.184831877,0.141235666,0.1674
173,5/7/2017,4:00:00 AM,0.025,0.183610328,0.149091799,0.1674
174,5/7/2017,5:00:00 AM,0.075000003,0.182404845,0.164974104,0.16416
175,5/7/2017,6:00:00 AM,0,0.181215114,0.139849059,0.16416
176,5/7/2017,7:00:00 AM,0,0.180040827,0.139337799,0.16416
177,5/7/2017,8:00:00 AM,0,0.178881686,0.138829519,0.16416
178,5/7/2017,9:00:00 AM,0,0.177737398,0.138324192,0.16416
179,5/7/2017,10:00:00 AM,0,0.176607679,0.137821795,0.16416
180,5/7/2017,11:00:00 AM,0,0.175492254,0.137322301,0.16416
181,5/7/2017,12:00:00 PM,0.100000001,0.174390852,0.167954588,0.16416
182,5/7/2017,1:00:00 PM,0,0.173303211,0.136495501,0.16416
183,5/7/2017,2:00:00 PM,0,0.172229072,0.136003637,0.16056
184,5/7/2017,3:00:00 PM,0,0.171168187,0.135514589,0.16056
185,5/7/2017,4:00:00 PM,0,0.170120312,0.135028332,0.16056
186,5/7/2017,5:00:00 PM,0,0.169085208,0.134544845,0.16056
187,5/7/2017,6:00:00 PM,0.050000001,0.168062643,0.148419946,0.16416
188,5/7/2017,7:00:00 PM,0,0.16705239,0.133669128,0.1674
189,5/7/2017,8:00:00 PM,0,0.166054228,0.133193342,0.1674
190,5/7/2017,9:00:00 PM,0.200000003,0.165067941,0.188160538,0.2016
191,5/7/2017,10:00:00 PM,0,0.164093318,0.132583734,0.29412
192,5/7/2017,11:00:00 PM,0.75000006,0.163130154,0.337317662,0.3672
193,5/8/2017,12:00:00 AM,2.000000238,0.17460288,0.688886186,0.3744
194,5/8/2017,1:00:00 AM,2.974999905,0.291969558,1.042217126,0.35136
195,5/8/2017,2:00:00 AM,2.599999905,0.290770552,0.998535179,0.31644
196,5/8/2017,3:00:00 AM,1.049999952,0.235207714,0.518046985,0.28944
197,5/8/2017,4:00:00 AM,0.800000072,0.228773423,0.435003397,0.2682
198,5/8/2017,5:00:00 AM,0.475000024,0.217280092,0.319832647,0.25308
199,5/8/2017,6:00:00 AM,0.200000003,0.205796683,0.219584303,0.23904
200,5/8/2017,7:00:00 AM,0,0.201453883,0.14594135,0.22968
201,5/8/2017,8:00:00 AM,0,0.200003177,0.145393973,0.22032
202,5/8/2017,9:00:00 AM,0,0.198573253,0.144849887,0.21096
203,5/8/2017,10:00:00 AM,0,0.197163667,0.144309064,0.20628
204,5/8/2017,11:00:00 AM,0,0.195773986,0.143771475,0.19692
205,5/8/2017,12:00:00 PM,0,0.194403792,0.143237092,0.19332
206,5/8/2017,1:00:00 PM,0,0.193052677,0.142705887,0.18864
207,5/8/2017,2:00:00 PM,0,0.191720245,0.142177833,0.18396
208,5/8/2017,3:00:00 PM,0,0.190406111,0.141652901,0.18036
209,5/8/2017,4:00:00 PM,0,0.189109901,0.141131066,0.17568
210,5/8/2017,5:00:00 PM,0,0.187831248,0.140612301,0.17208
211,5/8/2017,6:00:00 PM,0,0.186569799,0.140096579,0.17208
212,5/8/2017,7:00:00 PM,0,0.185325209,0.139583874,0.1674
213,5/8/2017,8:00:00 PM,0,0.184097141,0.13907416,0.1674
214,5/8/2017,9:00:00 PM,0,0.182885268,0.138567413,0.1674
215,5/8/2017,10:00:00 PM,0,0.181689272,0.138063607,0.16416
216,5/8/2017,11:00:00 PM,0,0.180508842,0.137562716,0.16416
217,5/9/2017,12:00:00 AM,0,0.179343676,0.137064717,0.16056
218,5/9/2017,1:00:00 AM,0,0.178193479,0.136569585,0.16056
219,5/9/2017,2:00:00 AM,0,0.177057965,0.136077296,0.16056
220,5/9/2017,3:00:00 AM,0,0.175936854,0.135587827,0.15588
221,5/9/2017,4:00:00 AM,0,0.174829873,0.135101153,0.15588
222,5/9/2017,5:00:00 AM,0,0.173736757,0.134617251,0.15588
223,5/9/2017,6:00:00 AM,0,0.172657246,0.134136099,0.15228
224,5/9/2017,7:00:00 AM,0,0.171591088,0.133657674,0.15228
225,5/9/2017,8:00:00 AM,0,0.170538036,0.133181953,0.15228
226,5/9/2017,9:00:00 AM,0,0.16949785,0.132708913,0.15228
227,5/9/2017,10:00:00 AM,0,0.168470295,0.132238534,0.15228
228,5/9/2017,11:00:00 AM,0,0.167455143,0.131770793,0.14868
229,5/9/2017,12:00:00 PM,0,0.166452169,0.131305668,0.14868
230,5/9/2017,1:00:00 PM,0,0.165461157,0.130843138,0.14868
231,5/9/2017,2:00:00 PM,0,0.164481892,0.130383183,0.14868
232,5/9/2017,3:00:00 PM,0,0.163514167,0.129925781,0.144
233,5/9/2017,4:00:00 PM,0,0.16255778,0.129470911,0.144
234,5/9/2017,5:00:00 PM,0,0.161612531,0.129018554,0.144
235,5/9/2017,6:00:00 PM,0,0.160678227,0.128568689,0.144
236,5/9/2017,7:00:00 PM,0,0.15975468,0.128121296,0.144
237,5/9/2017,8:00:00 PM,0,0.158841703,0.127676355,0.1404
238,5/9/2017,9:00:00 PM,0,0.157939117,0.127233847,0.1404
239,5/9/2017,10:00:00 PM,0,0.157046745,0.126793752,0.1404
240,5/9/2017,11:00:00 PM,0,0.156164415,0.126356052,0.1404
241,5/10/2017,12:00:00 AM,0,0.155291957,0.125920727,0.1404
242,5/10/2017,1:00:00 AM,0,0.154429206,0.125487758,0.1404
243,5/10/2017,2:00:00 AM,0,0.153576003,0.125057128,0.13572
244,5/10/2017,3:00:00 AM,0,0.152732188,0.124628817,0.13572
245,5/10/2017,4:00:00 AM,0,0.151897607,0.124202807,0.13572
246,5/10/2017,5:00:00 AM,0,0.15107211,0.123779081,0.13572
247,5/10/2017,6:00:00 AM,0,0.150255549,0.123357621,0.13572
248,5/10/2017,7:00:00 AM,0,0.14944778,0.122938409,0.13572
249,5/10/2017,8:00:00 AM,0,0.148648661,0.122521427,0.13572
250,5/10/2017,9:00:00 AM,0,0.147858054,0.122106659,0.13572
251,5/10/2017,10:00:00 AM,0,0.147075823,0.121694087,0.13248
252,5/10/2017,11:00:00 AM,0,0.146301836,0.121283695,0.13248
253,5/10/2017,12:00:00 PM,0,0.145535963,0.120875465,0.13248
254,5/10/2017,1:00:00 PM,0,0.144778077,0.120469381,0.13248
255,5/10/2017,2:00:00 PM,0,0.144028054,0.120065427,0.12888
256,5/10/2017,3:00:00 PM,0,0.143285772,0.119663586,0.12888
257,5/10/2017,4:00:00 PM,0,0.142551111,0.119263843,0.12888
258,5/10/2017,5:00:00 PM,0,0.141823956,0.118866182,0.12888
259,5/10/2017,6:00:00 PM,0,0.14110419,0.118470586,0.12888
260,5/10/2017,7:00:00 PM,0,0.140391702,0.11807704,0.12528
261,5/10/2017,8:00:00 PM,0,0.139686382,0.11768553,0.12528
262,5/10/2017,9:00:00 PM,0,0.138988123,0.117296038,0.12528
263,5/10/2017,10:00:00 PM,0,0.138296819,0.116908551,0.12528
264,5/10/2017,11:00:00 PM,0,0.137612365,0.116523054,0.12528
265,5/11/2017,12:00:00 AM,0,0.136934662,0.116139531,0.12528
266,5/11/2017,1:00:00 AM,0,0.136263609,0.115757968,0.12528
267,5/11/2017,2:00:00 AM,0,0.135599109,0.11537835,0.12528
268,5/11/2017,3:00:00 AM,0,0.134941066,0.115000663,0.12528
269,5/11/2017,4:00:00 AM,0,0.134289387,0.114624893,0.12528
270,5/11/2017,5:00:00 AM,0,0.133643979,0.114251026,0.12528
271,5/11/2017,6:00:00 AM,0,0.133004753,0.113879047,0.12528
272,5/11/2017,7:00:00 AM,0,0.13237162,0.113508943,0.12168
273,5/11/2017,8:00:00 AM,0,0.131744494,0.1131407,0.12168
274,5/11/2017,9:00:00 AM,0,0.131123288,0.112774305,0.12168
275,5/11/2017,10:00:00 AM,0,0.13050792,0.112409744,0.12168
276,5/11/2017,11:00:00 AM,0,0.129898308,0.112047003,0.12168
277,5/11/2017,12:00:00 PM,0,0.129294371,0.11168607,0.12168
278,5/11/2017,1:00:00 PM,0,0.12869603,0.111326931,0.12168
279,5/11/2017,2:00:00 PM,0,0.128103207,0.110969575,0.12168
280,5/11/2017,3:00:00 PM,0,0.127515828,0.110613986,0.11844
281,5/11/2017,4:00:00 PM,0,0.126933816,0.110260154,0.11844
282,5/11/2017,5:00:00 PM,0,0.1263571,0.109908066,0.11448
283,5/11/2017,6:00:00 PM,0,0.125785606,0.109557708,0.11448
284,5/11/2017,7:00:00 PM,0,0.125219264,0.10920907,0.11448
285,5/11/2017,8:00:00 PM,0,0.124658005,0.108862137,0.11448
286,5/11/2017,9:00:00 PM,0,0.12410176,0.108516899,0.11448
287,5/11/2017,10:00:00 PM,0,0.123550463,0.108173344,0.11448
288,5/11/2017,11:00:00 PM,0,0.123004047,0.107831459,0.11448
289,5/12/2017,12:00:00 AM,0,0.122462449,0.107491233,0.11448
290,5/12/2017,1:00:00 AM,0,0.121925604,0.107152654,0.11448
291,5/12/2017,2:00:00 AM,0,0.121393451,0.106815711,0.11448
292,5/12/2017,3:00:00 AM,0,0.120865928,0.106480392,0.11448
293,5/12/2017,4:00:00 AM,0,0.120342975,0.106146685,0.11448
294,5/12/2017,5:00:00 AM,0,0.119824532,0.105814581,0.11448
295,5/12/2017,6:00:00 AM,0,0.119310542,0.105484066,0.11448
296,5/12/2017,7:00:00 AM,0,0.118800947,0.105155132,0.11448
297,5/12/2017,8:00:00 AM,0,0.118295692,0.104827765,0.11448
298,5/12/2017,9:00:00 AM,0,0.117794721,0.104501957,0.11124
299,5/12/2017,10:00:00 AM,0,0.117297979,0.104177695,0.11124
300,5/12/2017,11:00:00 AM,0,0.116805413,0.10385497,0.11124
301,5/12/2017,12:00:00 PM,0,0.116316972,0.10353377,0.11124
302,5/12/2017,1:00:00 PM,0,0.115832602,0.103214086,0.11124
303,5/12/2017,2:00:00 PM,0,0.115352254,0.102895907,0.10764
304,5/12/2017,3:00:00 PM,0,0.114875878,0.102579223,0.10764
305,5/12/2017,4:00:00 PM,0,0.114403424,0.102264024,0.1044
306,5/12/2017,5:00:00 PM,0,0.113934844,0.101950299,0.1044
307,5/12/2017,6:00:00 PM,0,0.113470091,0.101638038,0.1044
308,5/12/2017,7:00:00 PM,0,0.113009118,0.101327233,0.1044
309,5/12/2017,8:00:00 PM,0,0.11255188,0.101017872,0.1044
310,5/12/2017,9:00:00 PM,0,0.112098329,0.100709947,0.1044
311,5/12/2017,10:00:00 PM,0,0.111648423,0.100403447,0.1044
312,5/12/2017,11:00:00 PM,0,0.111202118,0.100098364,0.1044
313,5/13/2017,12:00:00 AM,0,0.11075937,0.099794687,0.1044
314,5/13/2017,1:00:00 AM,0,0.110320138,0.099492407,0.1044
315,5/13/2017,2:00:00 AM,0,0.109884378,0.099191515,0.1044
316,5/13/2017,3:00:00 AM,0,0.109452051,0.098892002,0.1044
317,5/13/2017,4:00:00 AM,0,0.109023116,0.098593859,0.1044
318,5/13/2017,5:00:00 AM,0,0.108597532,0.098297076,0.1044
319,5/13/2017,6:00:00 AM,0,0.108175262,0.098001645,0.1044
320,5/13/2017,7:00:00 AM,0,0.107756266,0.097707557,0.1044
321,5/13/2017,8:00:00 AM,0,0.107340507,0.097414802,0.1044
